Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate
0.273728,0.89947,0.0,0.0,0.0,3.2859992401215803
0.446464,1.79894,0.2112764452957401,2.5710472182760866,7.371368501342458,4.029305834288991
0.614341,2.69841,0.4225528905914802,3.948771384300188,5.910232553040312,4.392365152252576
0.781125,3.59788,0.6338293358872203,5.118764950980594,5.227964954765586,4.606023363738198
0.939764,4.49735,0.8451057811829604,6.174959850174858,4.796985460425391,4.785616388795485
1.106297,5.39682,1.0563822264787006,7.1539429743691745,4.484607576541435,4.878274098185207
1.272945,6.29629,1.2676586717744407,8.074634023748049,4.239611251726226,4.94623883985561
1.439521,7.19576,1.4789351170701808,8.948397278436945,4.0374717954932455,4.998718323664607
1.606128,8.09523,1.6902115623659208,9.782740730129696,3.864770097302253,5.040214727593318
1.772804,8.9947,1.901488007661661,10.582966930568904,3.713457418022031,5.073713732595369
1.939378,9.89417,2.1127644529574012,11.35301171872598,3.5783690995800033,5.101723336038669
2.106021,10.79364,2.3240408982531413,12.095911566357362,3.4560145216003257,5.125134079859603
2.27261,11.69311,2.5353173435488814,12.81408273919341,3.343934956991773,5.145233894068935
2.439231,12.59258,2.7465937888446215,13.509497380370462,3.240339028142871,5.162520482889894
2.605736,13.49205,2.9578702341403615,14.183799560664056,3.143884239949001,5.1778269172318305
2.772735,14.39152,3.1691466794361016,14.838384583063288,3.0535400948148084,5.190369797330073
2.93901,15.29099,3.3804231247318417,15.474454850684907,2.9684990662664736,5.2027689596156526
3.10556,16.19046,3.591699570027582,16.093060259096035,2.888116833137145,5.213378585504708
3.27218,17.08993,3.802976015323322,16.6951280623693,2.8118710461055487,5.222796423179654
3.438803,17.9894,4.014252460619062,17.28148539327829,2.7393321951787257,5.231297053073409
3.605394,18.88887,4.2255289059148025,17.852876540834142,2.670142591804873,5.23905847738139
3.772039,19.78834,4.436805351210542,18.409976411421,2.6040009216067173,5.246059226853169
3.938637,20.68781,4.648081796506283,18.95340116246284,2.540650701772769,5.252530253486167
4.105283,21.58728,4.859358241802022,19.48371670802841,2.479871526814999,5.258414584329509
4.271862,21.58728,5.070634687097763,20.001445599873193,2.421472339177427,5.053365487930088
4.438558,21.58728,5.281911132393502,20.50707265222967,2.365286192704777,4.863579567958784
4.605047,22.48675,5.493187577689243,21.00104958370415,2.311166132024117,4.883066340039527
4.771855,22.48675,5.704464022984983,21.48379888186272,2.2589819166372185,4.712370765666601
4.938309,23.38622,5.915740468280723,21.955717046998785,2.208617391856007,4.735673689110989
5.104888,23.38622,6.127016913576463,22.41717733553616,2.1599683603544126,4.581142622521788
5.273507,23.38622,6.338293358872203,22.86853209673729,2.1129408449885245,4.43466179147956
5.439793,23.38622,6.549569804167943,23.310114776250582,2.0674496602165933,4.299101087118573
5.606484,24.28569,6.760846249463683,23.742241644733426,2.0234172289842443,4.331714850162776
5.773402,24.28569,6.972122694759424,24.16521329805154,1.9807725964021248,4.206478260131548
5.939574,24.28569,7.183399140055164,24.57931596646891,1.9394506023614568,4.088793236686671
6.106167,25.18516,7.394675585350904,24.98482266314749,1.899391183404008,4.124544906813063
6.272861,25.18516,7.605952030646644,25.381994196691664,1.8605387803907143,4.014939913382427
6.439371,25.18516,7.817228475942384,25.7710800680444,1.8228418332999663,3.9111211327938706
6.606284,25.18516,8.028504921238124,26.152319268505543,1.7862523481952954,3.81230355824848
6.773013,26.08463,8.239781366533864,26.52594099280068,1.750725524297157,3.851259402573124
6.9393,26.08463,8.451057811829605,26.89216527882921,1.7162194313692964,3.758971365987924
7.106111,26.08463,8.662334257125345,27.25120358385008,1.6826947294311765,3.6707321346373565
7.272482,26.08463,8.873610702421084,27.6032593053327,1.650114424242194,3.586757588399669
7.43903,26.9841,9.084887147716824,27.94852825344161,1.6184436531524833,3.6273680842798055
7.605957,26.9841,9.296163593012563,28.287199081083024,1.5876494968408743,3.5477586844101276
7.772277,26.9841,9.507440038308305,28.619453676576477,1.557700813210504,3.4718397195570874
7.939183,27.88357,9.718716483604044,28.945467523294077,1.5285680903231744,3.5121460230857506
8.105677,27.88357,9.929992928899784,29.26541003000492,1.50022331575314,3.4400050729877343
8.272081,27.88357,10.141269374195526,29.579444835154,1.4726398601516528,3.3708047588025307
8.439048,27.88357,10.352545819491263,29.88773008787494,1.4457923731526687,3.304113212769971
8.605235,27.88357,10.563822264787005,30.19041870817182,1.4196566900312626,3.2403031410530914
8.7721,28.78304,10.775098710082746,30.487658628394875,1.3942097477603796,3.2812029046636493
8.938979,28.78304,10.986375155378486,30.77959301787029,1.369429509307178,3.2199471550386236
9.105074,28.78304,11.197651600674224,31.066360492317152,1.345294895174355,3.161208794129515
9.272109,28.78304,11.408928045969963,31.348095309489537,1.3217857213300437,3.1042603144548884
9.438442,28.78304,11.620204491265708,31.62492755231353,1.2988826427865985,3.049554153111287
9.604979,29.68251,11.831480936561446,31.89698330064328,1.2765671021875713,3.0903253406384334
9.771933,29.68251,12.042757381857186,32.16438479263411,1.254821282846315,3.0375269662614346
9.938207,29.68251,12.254033827152924,32.427250576620814,1.2336280657514522,2.986706757063925
10.104812,29.68251,12.465310272448669,32.68569565429349,1.212970990115843,2.937462864227459
10.271605,30.58198,12.676586717744406,32.939831615879584,1.192834217098373,2.9773321696073793
10.437966,30.58198,12.887863163040146,33.1897667679674,1.173202496373219,2.9298792504210116
10.604976,30.58198,13.099139608335886,33.43560625454171,1.1540611352603378,2.8837387279330007
10.771564,30.58198,13.310416053631627,33.677452171745514,1.1353959701647496,2.8391401657178106
