Time,Height,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate,Modeled Avg Wicking Rate
0.33314,0.6986899563318777,2.0972862950467603,0.0,0.0,0.0,0.0
0.577831,1.3973799126637554,2.4183193921124957,0.1713370491573033,2.814559614870901,9.554687303143035,16.42703448386621
0.73863,2.096069868995633,2.8377805789036907,0.3426740983146067,4.2472753844022515,7.5138449049225295,12.394503714438486
0.909858,2.7947598253275108,3.0716439546912935,0.5140111474719101,5.447983250190091,6.591828216428432,10.598959335775522
1.073517,3.4934497816593884,3.2542100233712072,0.6853481966292135,6.52596573324688,6.029490828410356,9.522117028021528
1.232439,4.192139737991266,3.401498766260453,0.856685245786517,7.523593351483656,5.635947261405162,8.782214224521045
1.399047,4.890829694323144,3.495829442701456,1.0280222949438202,8.46262820685247,5.3375429461275035,8.231950073918327
1.565647,5.5895196506550215,3.5701021051712303,1.1993593441011237,9.356024128861767,5.099037248734421,7.80085149198864
1.732227,6.288209606986899,3.630130235232969,1.370696393258427,10.212243307241556,4.901169405933969,7.450405033141551
1.8989,6.986899563318777,3.679445765084405,1.5420334424157305,11.037182595244325,4.732405445370892,7.157550732462463
2.065505,7.685589519650654,3.720925158569287,1.713370491573034,11.835152077640885,4.585360382954942,6.907526501623774
2.232019,8.384279475982533,3.756365638456721,1.8847075407303373,12.609420244088476,4.455056971958876,6.6903856283199445
2.398652,9.08296943231441,3.786697458536883,2.0560445898876405,13.36253955793627,4.3380016726447135,6.49914871674379
2.565207,9.781659388646288,3.813204699911659,2.227381639044944,14.096551739281828,4.231660095569327,6.32875457540637
2.73194,10.480349344978166,3.83622969207895,2.3987186882022473,14.81312299490702,4.134142652454454,6.175431520070792
2.898511,11.179039301310045,3.85682141668948,2.5700557373595507,15.513636371392128,4.044007604864062,6.036303472286045
3.065098,11.87772925764192,3.875154809941451,2.741392786516854,16.199256762805888,3.9601329819082585,5.909133795959339
3.231666,12.576419213973798,3.891620982482038,2.9127298356741576,16.870977863367813,3.8816306039341386,5.792153345887979
3.398295,13.275109170305676,3.906402819739215,3.084066884831461,17.529656840791827,3.807786774034491,5.683941851912785
3.564891,13.973799126637552,3.9198390993266146,3.2554039339887644,18.17604044170819,3.738020382427699,5.583344128799877
3.73149,14.672489082969433,3.932072465146478,3.426740983146068,18.810784983468896,3.671852687316971,5.489409639067275
3.898152,15.371179039301309,3.9431964272561224,3.598078032303371,19.434471896656007,3.608885111350287,5.401348086999296
4.064762,16.069868995633186,3.9534587746178462,3.7694150814606746,20.047619972258637,3.5487826563343727,5.318496249155465
4.231294,16.768558951965066,3.962986016089893,3.940752130617978,20.650695129612856,3.491261329846732,5.240292828662246
4.397924,17.46724890829694,3.9717032191317863,4.112089179775281,21.244118292577433,3.436078485043118,5.166259135882454
4.564489,18.16593886462882,3.979840649112928,4.283426228932584,21.82827180365868,3.383025308127436,5.095984064396555
4.731226,18.864628820960696,3.987260135313911,4.454763278089888,22.4035046949896,3.331920911062717,5.029112277453218
4.897781,19.563318777292576,3.9943228938355095,4.626100327247191,22.97013705597837,3.282607639270881,4.965334824384794
5.064475,20.26200873362445,4.000811285202208,4.797437376404495,23.528463680154896,3.2349473095991907,4.90438161754362
5.23269,20.96069868995633,4.005721472121668,4.968774425561798,24.07875713169052,3.188818168143474,4.8460153489395
5.399348,21.659388646288207,4.011482246798726,5.1401114747191015,24.621270340810717,3.144112410587189,4.790026531896612
5.565931,22.35807860262009,4.016952168939946,5.311448523876405,25.156238813825084,3.100734146107664,4.736229429832738
5.732502,23.05676855895197,4.022112606145094,5.482785573033708,25.68388252564906,3.058597714010266,4.68445869048236
5.899446,23.75545851528384,4.026727003736256,5.654122622191012,26.204407548998415,3.017626283061843,4.634566545506582
6.065964,24.45414847161572,4.031370524390801,5.825459671348315,26.71800746383559,2.9777506790622397,4.586420466567517
6.232278,25.152838427947597,4.035898018019671,5.9967967205056185,27.22486458236964,2.938908397950708,4.539901192460995
6.39889,25.851528384279476,4.040001997890178,6.168133769662922,27.72515101839658,2.9010427707055673,4.494901059824406
6.565504,26.55021834061135,4.043896453434702,6.339470818820225,28.21902962460132,2.864102253183482,4.451322583712575
6.732222,27.24890829694323,4.0475356126020845,6.510807867977529,28.70665481731762,2.8280398193813783,4.409077245007823
6.899137,27.947598253275107,4.050883212389478,6.682144917134832,29.188173304927332,2.7928124407696635,4.368084449961709
7.065368,28.646288209606983,4.054465133253779,6.853481966292136,29.663724733398674,2.7583806376200406,4.328270633715158
7.231863,29.344978165938866,4.057734247169624,7.024819015449439,30.133442260282138,2.7247080908426415,4.289568484826543
7.398515,30.04366812227074,4.060770049431642,7.196156064606742,30.59745306669813,2.691761304910841,4.251916271964597
7.565154,30.742358078602617,4.063679084206695,7.367493113764046,31.055878815382876,2.6595093141054056,4.215257257229584
7.732099,31.441048034934497,4.066301793980457,7.538830162921349,31.5088360616464,2.6279234256415807,4.179539183230055
7.898638,32.13973799126637,4.069022784848017,7.710167212078653,31.956436623089157,2.596976994321663,4.144713823200436
8.067003,32.83842794759825,4.070709772588191,7.881504261235956,32.398787913083765,2.5666452242340188,4.110736585201449
8.231837,33.53711790393013,4.074074584315764,8.052841310393259,32.83599324232452,2.536904993738184,4.077566162882823
8.398143,34.23580786026201,4.076592630092392,8.224178359550562,33.268152092155205,2.5077347005664214,4.045164226469093
8.564667,34.93449781659388,4.078909059347419,8.395515408707865,33.69536036288595,2.4791141243597945,4.01349514860481
8.731861,35.633187772925766,4.080823981614659,8.566852457865169,34.11771059988571,2.4510243043611997,3.9825257605040782
