Time,Height,Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
707.796045,138.1939546599496,0.8900069226301756,708.0796085558177,138.1939546599496,138.42002546147958,0.0010854802385750386,0.17252060362471563
708.129353,138.1939546599496,0.8455065764986668,708.4247284312107,138.1939546599496,138.47288726818812,0.00029077137383619637,0.13410899338657117
708.462451,138.1939546599496,0.8032312476737334,708.7698483066039,138.1939546599496,138.5128123414546,7.792276151943442e-05,0.09760560534028337
708.795622,138.1939546599496,0.7630696852900467,709.1149681819969,138.1939546599496,138.54051346264262,2.0890102604035103e-05,0.06331819296447103
709.129217,138.1939546599496,0.7249162010255443,709.46008805739,138.1939546599496,138.55680280075708,5.591653165149478e-06,0.031514487765457976
709.462035,138.1939546599496,0.6886703909742671,709.8052079327831,138.1939546599496,138.5625776503452,1.4991188507758942e-06,0.0024197154046216533
709.795233,138.1939546599496,0.6542368714255536,710.1503278081761,138.1939546599496,138.55880543971304,4.0186116650864595e-07,0.02378514633269107
710.128576,138.1939546599496,0.6215250278542759,710.4954476835692,138.1939546599496,138.54650826746902,1.0802319490989248e-07,0.04696435849949447
710.464446,138.1939546599496,0.590448776461562,710.8405675589623,138.1939546599496,138.52674722623576,2.8822992158797605e-08,0.06702766525372623
710.797244,138.1939546599496,0.5609263376384839,711.1856874343554,138.1939546599496,138.5006067685654,7.729543639068922e-09,0.08392980903686979
711.130667,138.1939546599496,0.5328800207565596,711.5308073097485,138.1939546599496,138.46917936181728,2.0700847690350155e-09,0.09766934689137817
711.463716,138.1939546599496,0.5062360197187316,711.8759271851416,138.1939546599496,138.43355066626722,5.548216317669372e-10,0.10828680990887499
711.796957,138.1939546599496,0.4809242187327949,712.2210470605346,138.1939546599496,138.3947854543449,1.4864807143065187e-10,0.11586225850614092
712.130117,138.1939546599496,0.4568780077961551,712.5661669359278,138.1939546599496,138.35391446903898,3.9833249988593116e-11,0.12051229568065473
712.463329,138.1939546599496,0.4340341074063474,712.9112868113208,138.1939546599496,138.31192239662923,1.0674161799881098e-11,0.12238660843849862
712.796592,138.1939546599496,0.41233240203603,713.2564066867138,138.1939546599496,138.26973710351183,2.8605679873572486e-12,0.1216641140957799
713.129966,138.1939546599496,0.3917157819342284,713.601526562107,138.1939546599496,138.2282202595224,7.664604438610011e-13,0.1185487930349184
713.463356,138.1939546599496,0.372129992837517,713.9466464375,138.1939546599496,138.18815944140735,2.0521006879943513e-13,0.11326529267986575
713.7962,138.1939546599496,0.3535234931956411,714.2917663128932,138.1939546599496,138.15026178053688,5.496292623224921e-14,0.10605438892939582
714.129654,138.1939546599496,0.3358473185358591,714.6368861882862,138.1939546599496,138.1151491891817,1.4467009662032212e-14,0.09716839105229738
714.462785,138.1939546599496,0.3190549526090661,714.9820060636793,138.1939546599496,138.08335517027334,2.930325299599348e-15,0.08686657416020652
714.795847,138.1939546599496,0.3031022049786128,715.3271259390724,138.1939546599496,138.05532318709152,2.743925865267296e-15,0.07541071990939047
715.129251,138.1939546599496,0.2879470947296821,715.6722458144654,138.1939546599496,138.0314065422996,1.3914672846588553e-14,0.06306084114301168
715.826598,138.1939546599496,0.273549739993198,716.0173656898586,138.1939546599496,138.01186969066376,8.029794913145541e-14,0.050071159927617695
716.159722,138.1939546599496,0.2598722529935381,716.3624855652516,138.1939546599496,137.99689088707356,2.3066580110265075e-13,0.03668640099681775
716.493133,138.1939546599496,0.2468786403438612,716.7076054406447,138.1939546599496,137.98656605150825,8.426935314118068e-13,0.0231384541961486
716.826152,138.1939546599496,0.2345347083266681,717.0527253160378,138.1939546599496,137.9809137156646,3.1383979708535525e-12,0.009643450313035798
717.159424,138.1939546599496,0.2228079729103347,717.3978451914309,138.1939546599496,137.97988090232215,1.1715026728789982e-11,0.0036007151162680325
717.492602,138.1939546599496,0.2116675742648179,717.7429650668239,138.1939546599496,137.9833497783257,4.371598564437946e-11,0.016416385576881517
717.825814,138.1939546599496,0.201084195551577,718.088084942217,138.1939546599496,137.9911449154043,1.631566425777092e-10,0.028647660770489986
718.15905,138.1939546599496,0.1910299857739981,718.4332048176101,138.1939546599496,138.00304098992927,6.089309390809776e-10,0.04016142329841805
718.492169,138.1939546599496,0.1814784864852982,718.7783246930032,138.1939546599496,138.01877075308013,2.272196804078303e-09,0.05084788082587291
718.825483,138.1939546599496,0.1724045621610333,719.1234445683963,138.1939546599496,138.03803310660197,8.482160004189634e-09,0.0606206391660056
