Time,Height,Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
0.572312,-1.0,0.0,0.572312,-1.0,-0.8359656453141704,1.390890443131431,1.4114073165065597
0.905621,-0.5360824742268041,0.0,0.917142598996096,-0.5200356412220494,-0.351338426442919,1.392562731583165,1.399326720696554
1.238713,-0.0721649484536082,0.0,1.2619731979921918,-0.039779748180103595,0.1290410251138236,1.3927042824307319,1.3867704813366235
1.571915,0.3917525773195875,1.05,1.606803796988288,0.44030978169127416,0.6050314171074198,1.391806482190642,1.3739362972532938
1.905244,0.8556701030927836,1.1025,1.9516343959843838,0.9202659019957853,1.0765973920117695,1.392285455157094,1.3611526960007785
2.238413,1.3195876288659796,1.157625,2.2964649949804796,1.4003616105511478,1.5438017094373455,1.3916813688990284,1.348683104199564
2.571829,1.7835051546391751,1.2155062500000002,2.641295593976576,1.8802996833876109,2.006796249984508,1.392529980639436,1.3367742452813332
2.904769,2.247422680412371,1.2762815625000004,2.9861261929726717,2.3606369323485703,2.465812061217446,1.3926151858576936,1.3256398913043133
3.238146,2.711340206185567,1.3400956406250004,3.3309567919687675,2.8406364461300773,2.921148674763874,1.3919136668465584,1.3154627833186479
3.571153,3.175257731958763,1.395013027959096,3.6757873909648633,3.320876944872648,3.373162926915124,1.393792228439414,1.3063925374302003
3.9045,3.639175257731959,1.3899953858364036,4.020617989960959,3.7999667526963496,3.822257513645462,1.3873531358102411,1.298545470138661
4.239525,4.103092783505155,1.379375916207341,4.365448588957055,4.278118504364306,4.2688695049151235,1.3860902369806625,1.2920047261601346
4.573294,4.56701030927835,1.3965949594882188,4.710279187953152,4.757808811296834,4.713459032784579,1.3922890899827483,1.2868210997146619
4.906367,5.030927835051546,1.3935293924015646,5.055109786949247,5.23797660453421,5.156498353642603,1.3930841478806393,1.2830143884596965
5.239643,5.494845360824742,1.3903178093672708,5.399940385945343,5.717665814514182,5.5984614671993995,1.3898715141748323,1.2805752550439213
5.573386,5.958762886597938,1.3887030386006454,5.744770984941439,6.197981876957115,6.039814454334449,1.3935428464570427,1.2794675247537168
5.905753,6.422680412371134,1.4012312185550932,6.089601583937535,6.678283258708409,6.4810066729743925,1.3935148720288646,1.2796308521509616
6.239437,6.88659793814433,1.3837708910430613,6.434432182933631,7.158184503788824,6.922462926494322,1.390691679639599,1.280983682551144
6.572523,7.350515463917526,1.396703573334793,6.779262781929726,7.638330130135248,7.3645766932858585,1.3929536788995769,1.283426432423317
6.905759,7.814432989690722,1.3908054281962328,7.124093380925823,8.118495939538466,7.80770447971722,1.3923297338852305,1.2868448118073323
7.238878,8.278350515463918,1.393264433636506,7.468923979921918,8.598571718305537,8.252161332312284,1.3921491977379157,1.2911132127871252
