Time,Height,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate,Modeled Avg Wicking Rate
0.319407,0.6986899563318777,2.1874597498861257,0.0,0.0,0.0,0.0
0.557402,1.3973799126637554,2.5069517379983486,0.171264472667855,1.502581131552849,5.276942178915412,8.773454927029194
0.723901,2.096069868995633,2.895520062820238,0.34252894533571,2.3024410321701456,4.239020777581961,6.721887488701257
0.893661,2.7947598253275108,3.127315419748104,0.513793418003565,2.984381446979004,3.7703236846739663,5.808524092378109
1.049274,3.4934497816593884,3.3293970704119116,0.6850578906714201,3.6039743749714335,3.4845832956629827,5.260831856763529
1.215984,4.192139737991266,3.447528699383599,0.8563223633392751,4.182760276756244,3.284674417531941,4.884562701884072
1.382473,4.890829694323144,3.5377397564532136,1.02758683600713,4.731798274984903,3.133121251248517,4.60476731423608
1.549158,5.5895196506550215,3.6081017240688302,1.1988513086749852,5.257667755053351,3.0119937523532925,4.385587868160497
1.71574,6.288209606986899,3.665013117947299,1.3701157813428402,5.764663820054947,2.9114927341313592,4.207428232382699
1.882315,6.986899563318777,3.7118652102962457,1.5413802540106951,6.2557770139846935,2.8257505372946925,4.058555309572097
2.048936,7.685589519650654,3.751014926601248,1.7126447266785505,6.733191022734648,2.751010573279124,3.9314581231291252
2.21561,8.384279475982533,3.784185608470143,1.8839091993464052,7.1985599487597565,2.6847413414967782,3.821075851881392
2.382096,9.08296943231441,3.8130156938739703,2.05517367201426,7.653173893959856,2.6251662645953067,3.723857500791667
2.548723,9.781659388646288,3.837866801785164,2.226438144682115,8.098063364752807,2.5709967838434293,3.637228091916754
2.715418,10.480349344978166,3.8595712869908665,2.3977026173499705,8.534068047869084,2.52127241229045,3.559268770912571
2.881974,11.179039301310045,3.8789521700438807,2.5689670900178254,8.961883778849579,2.4752605222550086,3.4885163821960035
3.048537,11.87772925764192,3.896206363131535,2.7402315626856804,9.382095602581884,2.4323911747371105,3.423833127951626
3.215209,12.576419213973798,3.9115401872705,2.9114960353535353,9.795201651009911,2.392213373188228,3.364319075852874
3.381717,13.275109170305676,3.925552957360322,3.0827605080213902,10.201630775566876,2.354364886392947,3.3092518050046626
3.548366,13.973799126637552,3.938094076720821,3.2540249806892456,10.601755821963536,2.318550931361813,3.258043771906737
3.714931,14.672489082969433,3.949599355403756,3.425289453357101,10.99590379560142,2.2845287974454784,3.2102115588580156
3.881567,15.371179039301309,3.960044754940803,3.5965539260249555,11.384363764090494,2.252096548942567,3.1653532793467427
