Time,Height,Time_Uniform,Height_Model,Wicking_Rate
377.04453,115.23115577889448,376.724558668149,115.07953738159807,0.10470102830790864
377.377722,115.23115577889448,377.07145052695944,115.11584851488342,0.10465030021807048
377.710888,115.23115577889448,377.4183423857699,115.15214206576937,0.10459965719112356
378.044139,115.23115577889448,377.7652342445803,115.18841806371458,0.10454909894489378
378.377381,115.23115577889448,378.1121261033908,115.22467653808005,0.10449862519859285
378.71065,115.23115577889448,378.45901796220124,115.2609175181296,0.10444823567281017
379.043772,115.23115577889448,378.8059098210117,115.2971410330304,0.10439793008950465
379.377027,115.23115577889448,379.1528016798221,115.33334711185336,0.10434770817199669
379.710205,115.23115577889448,379.4996935386326,115.36953578357367,0.10429756964496
380.043479,115.23115577889448,379.84658539744305,115.40570707707127,0.10424751423441365
380.376671,115.68341708542714,380.19347725625346,115.44186102113123,0.10419754166771426
380.712242,115.68341708542714,380.5403691150639,115.47799764444434,0.10414765167354786
381.04536,115.68341708542714,380.8872609738744,115.5141169756075,0.10409784398192229
381.378597,115.68341708542714,381.23415283268486,115.55021904312409,0.10404811832415926
381.71178,115.68341708542714,381.58104469149526,115.58630387540458,0.10399847443288668
382.045096,115.68341708542714,381.92793655030573,115.62237150076696,0.1039489120420309
382.378231,115.68341708542714,382.2748284091162,115.65842194743709,0.10389943088680911
382.711603,115.68341708542714,382.62172026792666,115.69445524354916,0.10385003070372184
383.044279,115.68341708542714,382.96861212673707,115.73047141714628,0.1038007112305452
383.37788,115.68341708542714,383.31550398554754,115.76647049618074,0.10375147220632358
383.711017,115.68341708542714,383.662395844358,115.80245250851455,0.1037023133713621
384.044239,115.68341708542714,384.0092877031684,115.83841748191986,0.10365323446721927
384.377518,115.68341708542714,384.3561795619789,115.87436544407934,0.10360423523669961
384.710972,115.68341708542714,384.70307142078934,115.91029642258677,0.10355531542384626
385.043917,115.68341708542714,385.0499632795998,115.94621044494717,0.10350647477393393
385.774697,115.68341708542714,385.3968551384102,115.9821075385776,0.10345771303346146
386.107951,116.1356783919598,385.7437469972207,116.01798773080725,0.10340902995014482
386.441182,116.1356783919598,386.09063885603115,116.05385104887812,0.10336042527290988
386.774397,116.1356783919598,386.4375307148416,116.08969751994522,0.1033118987518854
387.107665,116.1356783919598,386.784422573652,116.12552717107717,0.10326345013839601
387.440742,116.1356783919598,387.1313144324625,116.16134002925648,0.10321507918495515
387.773991,116.1356783919598,387.47820629127295,116.19713612138003,0.10316678564525822
388.107234,116.1356783919598,387.82509815008336,116.23291547425949,0.10311856927417562
388.440403,116.1356783919598,388.17199000889383,116.26867811462165,0.1030704298277459
388.773636,116.1356783919598,388.5188818677043,116.30442406910893,0.10302236706316904
389.107148,116.1356783919598,388.86577372651476,116.34015336427967,0.10297438073879954
389.440038,116.1356783919598,389.21266558532517,116.3758660266086,0.10292647061413987
389.773262,116.58793969849246,389.55955744413563,116.4115620824873,0.10287863644983362
390.106488,116.58793969849246,389.9064493029461,116.44724155822433,0.102830878007659
390.44216,116.58793969849246,390.25334116175657,116.48290448004605,0.10278319505052216
390.775292,116.58793969849246,390.600233020567,116.51855087409655,0.10273558734245071
391.108979,116.58793969849246,390.94712487937744,116.55418076643838,0.10268805464858714
391.441719,116.58793969849246,391.2940167381879,116.58979418305282,0.10264059673518242
391.774853,116.58793969849246,391.6409085969983,116.62539114984014,0.10259321336958949
392.110087,116.58793969849246,391.9878004558088,116.66097169262028,0.10254590432025697
392.441345,116.58793969849246,392.33469231461925,116.69653583713284,0.10249866935672275
392.774641,116.58793969849246,392.6815841734297,116.73208360903783,0.1024515082496077
393.107822,116.58793969849246,393.0284760322401,116.76761503391577,0.10240442077060949
393.442296,116.58793969849246,393.3753678910506,116.80313013726827,0.1023574066924961
393.774191,116.58793969849246,393.72225974986105,116.83862894451818,0.10231046578910005
394.107378,116.58793969849246,394.0691516086715,116.87411148101015,0.10226359783531187
394.440547,117.04020100502512,394.4160434674819,116.90957777201095,0.10221680260707419
394.773759,117.04020100502512,394.7629353262924,116.94502784270972,0.10217007988137564
395.107162,117.04020100502512,395.10982718510286,116.98046171821849,0.10212342943624483
395.837736,117.04020100502512,395.4567190439133,117.01587942357249,0.1020768510507443
396.170916,117.04020100502512,395.80361090272373,117.05128098373038,0.10203034450496463
396.504136,117.04020100502512,396.1505027615342,117.08666642357485,0.10198390958001853
396.837409,117.04020100502512,396.49739462034466,117.1220357679127,0.1019375460580349
397.170576,117.04020100502512,396.8442864791551,117.15738904147543,0.10189125372215303
397.50412,117.04020100502512,397.19117833796554,117.19272626891944,0.1018450323565168
397.837021,117.04020100502512,397.538070196776,117.22804747482644,0.10179888174626893
398.170181,117.04020100502512,397.88496205558647,117.26335268370377,0.10175280167754515
398.503388,117.04020100502512,398.2318539143969,117.29864191998476,0.10170679193746872
398.836656,117.04020100502512,398.57874577320734,117.33391520802908,0.10166085231414448
399.169842,117.04020100502512,398.9256376320178,117.36917257212303,0.10161498259665348
399.503331,117.4924623115578,399.2725294908283,117.40441403647995,0.10156918257504728
399.836288,117.4924623115578,399.6194213496387,117.43963962524047,0.10152345204034241
400.169486,117.4924623115578,399.96631320844915,117.47484936247295,0.10147779078451481
400.504643,117.4924623115578,400.3132050672596,117.51004327217373,0.10143219860049452
400.838168,117.4924623115578,400.66009692607,117.54522137826746,0.10138667528216001
401.171478,117.4924623115578,401.0069887848805,117.58038370460744,0.1013412206243329
401.50485,117.4924623115578,401.35388064369096,117.61553027497607,0.10129583442277257
401.840249,117.4924623115578,401.7007725025014,117.65066111308494,0.10125051647417074
402.171096,117.4924623115578,402.04766436131183,117.68577624257529,0.10120526657614637
402.504289,117.4924623115578,402.3945562201223,117.72087568701838,0.10116008452724003
402.837683,117.4924623115578,402.74144807893276,117.7559594699157,0.10111497012690902
403.17039,117.94472361809044,403.0883399377432,117.79102761469932,0.10106992317552192
403.504023,117.94472361809044,403.43523179655364,117.82608014473223,0.10102494347435355
403.837195,117.94472361809044,403.7821236553641,117.86111708330867,0.10098003082557969
404.170338,117.94472361809044,404.12901551417457,117.89613845365442,0.1009351850322721
404.503527,117.94472361809044,404.475907372985,117.93114427892701,0.1008904058983934
404.836852,117.94472361809044,404.82279923179544,117.9661345822162,0.10084569322879197
405.17,117.94472361809044,405.1696910906059,118.00110938654416,0.10080104682919701
405.901426,117.94472361809044,405.5165829494164,118.0360687148659,0.10075646650621346
