Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate
370.529881,84.55018,0.0,0.2281872106287698,370.52223182752806,83.9027269110621,0.057430432954141866
370.69692,84.55018,0.0,0.22808438764476383,370.6936112132022,83.91256814057796,0.057416864789399155
370.863248,84.55018,0.0,0.22798209435948205,370.8649905988764,83.92240704569534,0.05740330718611445
371.029718,84.55018,0.0,0.22787980557395673,371.0363699845505,83.93224362822279,0.05738976012757116
371.196638,84.55018,0.0,0.22777733240137804,371.2077493702247,83.94207788996607,0.05737622359709695
371.362931,84.55018,0.0,0.2276753357485753,371.3791287558988,83.951909832728,0.05736269757806378
371.52957,84.55018,0.0,0.2275732184654912,371.550508141573,83.96173945830867,0.05734918205388756
371.696495,84.55018,0.0,0.22747101771836722,371.72188752724713,83.97156676850523,0.05733567700802812
371.862706,84.55018,0.0,0.22736934528734376,371.8932669129213,83.98139176511202,0.05732218242398903
372.029391,84.55018,0.0,0.2272674741442673,372.06464629859545,83.99121444992059,0.0573086982853174
372.196164,84.55018,0.0,0.22716564053572566,372.23602568426963,84.00103482471964,0.0572952245756038
372.362557,84.55018,0.0,0.227064129866312,372.40740506994376,84.01085289129509,0.05728176127848203
372.529489,84.55018,0.0,0.22696238149350909,372.57878445561795,84.02066865143001,0.05726830837762901
372.696451,84.55018,0.0,0.22686070600656186,372.7501638412921,84.03048210690477,0.05725486585676464
372.86203,84.55018,0.0,0.2267599626596465,372.92154322696626,84.04029325949685,0.05724143369965161
373.029312,84.55018,0.0,0.22665827397499527,373.0929226126404,84.05010211098099,0.057228011890095284
373.195326,84.55018,0.0,0.22655744622053492,373.2643019983146,84.05990866312919,0.057214600411943525
373.362282,84.55018,0.0,0.22645613677709414,373.4356813839887,84.06971291771066,0.057201199249086565
373.52926,84.55018,0.0,0.22635490456624466,373.6070607696629,84.07951487649183,0.057187808385456826
373.695402,84.55018,0.0,0.22625426897813422,373.778440155337,84.0893145412364,0.05717442780502883
373.862001,84.55018,0.0,0.22615344638889898,373.9498195410112,84.09911191370534,0.05716105749181898
374.028836,84.55018,0.0,0.22605257098412593,374.12119892668534,84.10890699565688,0.05714769742988547
374.195228,84.55018,0.0,0.22595205302831922,374.2925783123595,84.11869978884651,0.0571343476033281
374.362267,84.55018,0.0,0.22585123409352578,374.46395769803365,84.12849029502698,0.05712100799628816
374.528532,84.55018,0.0,0.2257509716242393,374.63533708370784,84.13827851594839,0.05710767859294825
374.695111,84.55018,0.0,0.22565060903610243,374.80671646938197,84.14806445335806,0.05709435937753216
374.86155,84.55018,0.0,0.22555041988168698,374.97809585505615,84.15784810900067,0.05708105033430475
375.028339,85.44965,0.0,0.22784851466918077,375.1494752407303,84.16762948461812,0.05706775144757176
375.45978,85.44965,0.0,0.2275866938397503,375.32085462640447,84.17740858194975,0.057054462701679666
375.62646,85.44965,0.0,0.22748570481429878,375.4922340120786,84.18718540273211,0.05704118408101557
375.793,85.44965,0.0,0.22738489008576532,375.6636133977528,84.19695994869915,0.05702791557000706
375.95965,85.44965,0.0,0.2272840981738333,375.8349927834269,84.20673222158209,0.05701465715312204
376.126249,85.44965,0.0,0.22718342638192213,376.0063721691011,84.21650222310953,0.0570014088148686
376.293212,85.44965,0.0,0.2270826240681695,376.1777515547752,84.22626995500747,0.05698817053979487
376.459385,85.44965,0.0,0.22698238748915772,376.3491309404494,84.23603541899915,0.05697494231248892
376.626029,85.44965,0.0,0.2268819556281916,376.52051032612354,84.24579861680525,0.056961724117578556
376.792624,85.44965,0.0,0.22678164209498966,376.6918897117977,84.25555955014381,0.05694851593973122
376.959276,85.44965,0.0,0.22668138295129792,376.86326909747186,84.26531822073022,0.05693531776365389
377.125913,85.44965,0.0,0.2265812214288229,377.03464848314604,84.27507463027732,0.05692212957409282
377.292437,85.44965,0.0,0.22648121621372444,377.2060278688202,84.28482878049519,0.05690895135583357
377.459076,85.44965,0.0,0.22638123026613885,377.37740725449436,84.2945806730915,0.05689578309370072
377.625647,85.44965,0.0,0.22628137330937165,377.5487866401685,84.30433030977119,0.05688262477255783
377.792234,85.44965,0.0,0.2261815948286539,377.7201660258427,84.31407769223665,0.05686947637730724
377.958946,85.44965,0.0,0.22608182953288264,377.8915454115168,84.32382282218765,0.05685633789289001
378.12553,85.44965,0.0,0.22598222870590093,378.062924797191,84.33356570132149,0.05684320930428569
378.292385,85.44965,0.0,0.22588255378177913,378.2343041828651,84.34330633133276,0.05683009059651232
378.458726,85.44965,0.0,0.22578327339187843,378.4056835685393,84.35304471391356,0.056816981754626114
378.625311,85.44965,0.0,0.22568393479642465,378.57706295421343,84.36278085075344,0.0568038827637215
378.791923,85.44965,0.0,0.22558466749566888,378.7484423398876,84.37251474353937,0.05679079360893091
378.958577,85.44965,0.0,0.2254854624915905,378.91982172556175,84.3822463939558,0.05677771427542463
379.125216,85.44965,0.0,0.22538635362096304,379.09120111123593,84.3919758036846,0.05676464474841072
379.291748,85.44965,0.0,0.22528739539042122,379.26258049691006,84.40170297440514,0.05675158501313484
379.458351,85.44965,0.0,0.22518848188427407,379.43395988258425,84.41142790779429,0.05673853505488015
379.624916,85.44965,0.0,0.22508967772810784,379.6053392682584,84.42115060552635,0.05672549485896717
379.791515,85.44965,0.0,0.22499094009512036,379.77671865393256,84.43087106927314,0.056712464410753644
379.958152,85.44965,0.0,0.22489226655676547,379.9480980396067,84.44058930070393,0.05669944369563442
380.124768,85.44965,0.0,0.22479369194906026,380.1194774252809,84.45030530148556,0.056686432699041334
380.293476,85.44965,0.0,0.2246939676661716,380.290856810955,84.46001907328233,0.05667343140644304
380.459663,85.44965,0.0,0.2245958200304667,380.46223619662914,84.46973061775606,0.05666043980334494
380.626264,85.44965,0.0,0.22449751391827236,380.6336155823033,84.47943993656608,0.056647457875289
380.793305,85.44965,0.0,0.22439903453659726,380.80499496797745,84.48914703136927,0.056634485607853696
380.959565,85.44965,0.0,0.2243011013517931,380.97637435365164,84.49885190382003,0.05662152298665381
381.126232,85.44965,0.0,0.2242030141866488,381.14775373932576,84.50855455557027,0.056608569997340354
381.293094,85.44965,0.0,0.22410489816004905,381.31913312499995,84.51825498826952,0.05659562662560042
381.459252,85.44965,0.0,0.22400728138585038,381.4905125106741,84.52795320356476,0.056582692857157106
381.626223,85.44965,0.0,0.2239092726078208,381.66189189634827,84.53764920310061,0.05656976867776932
381.792489,85.44965,0.0,0.22381176283433907,381.8332712820224,84.54734298851919,0.0565568540732317
381.959127,85.44965,0.0,0.22371412007128186,382.0046506676966,84.55703456146023,0.05654394902937451
382.126074,85.44965,0.0,0.22361638164476577,382.1760300533707,84.56672392356104,0.05653105353206345
382.292412,85.44965,0.0,0.22351908465292794,382.3474094390449,84.57641107645648,0.056518167567199594
382.458969,85.44965,0.0,0.2234217443597198,382.518788824719,84.58609602177899,0.05650529112071929
382.625653,85.44965,0.0,0.22332441468580783,382.6901682103932,84.59577876115864,0.05649242417859394
382.792173,85.44965,0.0,0.2232272654122424,382.86154759606734,84.60545929622307,0.056479566726829994
382.959184,85.44965,0.0,0.2231299145446268,383.0329269817415,84.61513762859755,0.056466718751468734
383.125521,85.44965,0.0,0.2230330409129806,383.20430636741565,84.62481375990495,0.05645388023858624
383.292097,85.44965,0.0,0.22293611235088942,383.37568575308984,84.63448769176574,0.0564410511742932
383.458967,85.44965,0.0,0.222839097149083,383.54706513876397,84.64415942579804,0.05642823154473483
383.624913,85.44965,0.0,0.2227427028442233,383.71844452443815,84.65382896361757,0.05641542133609076
383.791843,85.44965,0.0,0.2226458210577446,383.8898239101123,84.66349630683769,0.05640262053457492
383.958671,85.44965,0.0,0.22254908263290663,384.06120329578647,84.67316145706943,0.05638982912643535
384.125125,85.44965,0.0,0.22245264482504237,384.2325826814606,84.68282441592143,0.05637704709795421
384.292072,85.44965,0.0,0.2223560053042156,384.4039620671348,84.69248518500001,0.05636427443544754
384.45831,85.44965,0.0,0.22225985959309869,384.5753414528089,84.70214376590914,0.05635151112526526
384.624835,85.44965,0.0,0.22216363121741736,384.7467208384831,84.71180016025042,0.056338757153790955
384.791855,85.44965,0.0,0.22206720046088296,384.91810022415723,84.72145436962317,0.0563260125074418
384.957854,85.44965,0.0,0.221971442099737,385.0894796098314,84.73110639562435,0.05631327717266848
385.124832,85.44965,0.0,0.22187520227207785,385.26085899550554,84.74075623984864,0.05630055113595501
385.55633,85.44965,0.0,0.2216268891240873,385.43223838117973,84.75040390388834,0.056287834383818694
385.722908,85.44965,0.0,0.22153117750527795,385.60361776685386,84.76004938933352,0.05627512690280994
385.889579,85.44965,0.0,0.22143549515235808,385.77499715252804,84.76969269777189,0.056262428679512186
386.056069,85.44965,0.0,0.22133999919063574,385.9463765382022,84.77933383078889,0.05624973970054182
