Time,Height,Time_Uniform,Height_Model,Wicking_Rate
0.249015,0.89947,0.0,0.0,0.0
0.415696,1.79894,0.19565115911872705,2.147231905509707,6.686010612696834
0.58274,2.69841,0.3913023182374541,3.3081376177790123,5.395699379648178
0.750678,3.59788,0.5869534773561811,4.300287853472398,4.802394544269269
0.916926,4.49735,0.7826046364749082,5.201458965525951,4.433437606031747
1.083341,5.39682,0.9782557955936353,6.041853936035073,4.169973905026375
1.250111,5.39682,1.1739069547123622,6.837022443940361,3.9661378056388568
1.416601,5.39682,1.3695581138310893,7.5962503333890865,3.7999806298012038
1.583588,6.29629,1.5652092729498164,8.325628598104629,3.659503030429187
1.750153,7.19576,1.7608604320685435,9.029422934589991,3.537516557120992
1.916502,8.09523,1.9565115911872706,9.710769492123028,3.429416085847148
2.083405,8.9947,2.1521627503059975,10.372062495654854,3.332095700161685
2.249547,9.89417,2.3478139094247243,11.01518573799359,3.2433733803397233
2.41617,10.79364,2.5434650685434517,11.641658553072988,3.1616644079891096
2.583109,11.69311,2.7391162276621785,12.252731983747864,3.0857856475737018
2.749471,12.59258,2.934767386780906,12.849454465409458,3.014832920767815
2.916446,13.49205,3.1304185458996328,13.432718067644586,2.9481012592431135
3.082757,14.39152,3.3260697050183596,14.003291899054524,2.8850313730097388
3.249277,15.29099,3.521720864137087,14.561846781544059,2.825172722386378
3.415855,16.19046,3.717372023255814,15.108973832746138,2.76815743139651
3.582448,17.08993,3.913023182374541,15.645198701504103,2.713681471067826
3.749194,17.9894,4.108674341493268,16.170992639684474,2.6614908333425946
3.91606,18.88887,4.304325500611995,16.686781230751805,2.611371202991566
4.082377,19.78834,4.499976659730722,17.192951355323167,2.563140127401063
4.249078,20.68781,4.695627818849449,17.689856811379446,2.5166410001718273
4.415483,21.58728,4.8912789779681765,18.177822894649005,2.4717383819022243
4.582162,22.48675,5.086930137086903,18.657150165899395,2.4283143204394517
4.748876,22.48675,5.28258129620563,19.128117575642502,2.386265427624088
4.915471,22.48675,5.478232455324357,19.590985076029973,2.345500535257223
5.081985,23.38622,5.673883614443084,20.04599581981737,2.3059387992867784
5.248889,24.28569,5.869534773561812,20.493378024054053,2.267508154250791
5.415156,24.28569,6.065185932680539,20.933346559451223,2.230144043918785
5.581786,24.28569,6.2608370917992655,21.36610431369003,2.193788371573472
5.748843,24.28569,6.456488250917992,21.791843367195867,2.1583886263319236
5.9151,24.28569,6.652139410036719,22.210746012367608,2.1238971515977214
6.082091,25.18516,6.847790569155447,22.622985641365332,2.0902705290562933
6.248278,26.08463,7.043441728274174,23.028727522928147,2.057469057205127
6.414862,26.08463,7.239092887392901,23.42812948502124,2.025456307699128
6.581887,26.08463,7.434744046511628,23.821342517178493,1.9941987461140078
6.748214,26.08463,7.630395205630355,24.208511304049956,1.96366540632418
6.914799,26.08463,7.826046364749082,24.589774699757108,1.9338276097304563
7.081578,26.9841,8.02169752386781,24.965266151107777,1.9046587221862676
7.247886,26.9841,8.217348682986536,25.335114076454047,1.8761339427560069
7.414797,26.9841,8.412999842105263,25.69944220593281,1.848230119468433
7.581559,26.9841,8.60865100122399,26.058369887966492,1.8209255880573736
7.747614,26.9841,8.804302160342717,26.412012366185188,1.7942000303537189
7.914673,27.88357,8.999953319461444,26.76048103033417,1.7680343495396285
8.081216,28.78304,9.19560447858017,27.10388364423015,1.7424105599233193
8.247694,28.78304,9.391255637698897,27.442324553408824,1.7173116892606135
8.414292,28.78304,9.586906796817626,27.77590487475053,1.6927216919530739
8.580965,28.78304,9.782557955936353,28.104722670069584,1.6686253717043176
8.747407,28.78304,9.97820911505508,28.428873105396427,1.6450083124257011
8.914238,28.78304,10.173860274173807,28.748448597462865,1.6218568163577292
9.08043,29.68251,10.369511433292534,29.06353894871316,1.5991578485204667
9.247198,29.68251,10.56516259241126,29.37423147200289,1.5768989867299443
9.414361,29.68251,10.760813751529987,29.680611106008442,1.5550683765220188
9.580587,29.68251,10.956464910648714,29.98276052225031,1.5336546904137225
9.747203,29.68251,11.152116069767441,30.280760224529235,1.51264709100742
9.913937,30.58198,11.347767228886168,30.574688641484002,1.4920351975073025
10.080349,30.58198,11.543418388004897,30.86462221290097,1.47180905527267
10.246862,30.58198,11.739069547123623,31.150635470336532,1.4519591080795542
10.417293,30.58198,11.93472070624235,31.432801112553847,1.432476172802755
10.581881,30.58198,12.130371865361077,31.711190076221804,1.4133514162653056
10.747838,31.48145,12.326023024479804,31.985871602278376,1.3945763340325668
10.913453,31.48145,12.521674183598531,32.256913298318864,1.3761427309543661
11.080025,31.48145,12.717325342717258,32.52438119733397,1.3580427032812938
11.246625,31.48145,12.912976501835985,32.78833981309015,1.34026862220112
11.413231,31.48145,13.108627660954712,33.04885219241642,1.3228131186585308
11.57983,31.48145,13.304278820073439,33.30597996463679,1.3056690693365325
11.746562,32.38092,13.499929979192165,33.559783388364494,1.288829583691098
11.913103,32.38092,13.695581138310894,33.810321395854686,1.2722879919422647
12.079835,33.28039,13.891232297429621,34.05765163509395,1.2560378339351352
12.246287,33.28039,14.086883456548348,34.30183050978921,1.2400728487932373
12.413004,33.28039,14.282534615667075,34.54291321740409,1.224386965294698
12.579543,33.28039,14.478185774785802,34.780953785377875,1.208974292908698
12.746648,33.28039,14.673836933904528,35.016005105650734,1.1938291134359647
12.912603,33.28039,14.869488093023255,35.24811896760832,1.1789458732025682
13.079311,34.17986,15.065139252141982,35.47734608954943,1.1643191757612597
13.246379,34.17986,15.26079041126071,35.70373614877186,1.149943775058951
