Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate
0.594432,-1.0,0.0,0.0,0.0,-1.6822782084409993
0.927367,-0.5533498759305211,0.3467175290251917,2.151909462213765,3.5857659815005247,-0.5966892027972972
1.260634,-0.1066997518610421,0.6934350580503834,3.238147103127188,2.8115849536721886,-0.08463975417214044
1.594246,0.3399503722084367,1.0401525870755752,4.1468323054595135,2.464372947852556,0.21323583199107082
1.926974,0.7866004962779156,1.3868701161007668,4.962345268338824,2.254362248243831,0.40820503871765557
2.260115,1.2332506203473947,1.7335876451259584,5.717382788336458,2.108692485877179,0.5456583493969974
2.593362,1.6799007444168734,2.0803051741511505,6.428723864552597,1.9992507591470547,0.6477694762308052
2.926642,2.126550868486352,2.427022703176342,7.106344306812536,1.9125868940132111,0.7266180381769796
3.259803,2.5732009925558312,2.7737402322015337,7.756750963669326,1.8413502760560243,0.7893731592233737
3.593073,3.0198511166253104,3.1204577612267252,8.384469622876866,1.7811396187266424,0.8404647266073666
3.926236,3.4665012406947895,3.467175290251917,8.992800866440806,1.7291373026449863,0.8829069981261416
4.259518,3.913151364764268,3.813892819277109,9.584241164991932,1.6834447337139602,0.9186840775797328
4.592667,4.359801488833747,4.160610348302301,10.160734346255651,1.642729637425078,0.9492962343740026
4.925925,4.806451612903226,4.5073278773274925,10.723830153014015,1.606025833789095,0.9757459995641886
5.261449,5.253101736972704,4.854045406352684,11.274788691023776,1.5726132492933425,0.9984135049057217
5.594828,5.699751861042183,5.200762935377876,11.814651758285404,1.5419427400473478,1.0187537241613476
5.928002,6.1464019851116625,5.547480464403067,12.344293052355797,1.513587202495941,1.036842090321775
6.261071,6.593052109181142,5.894197993428259,12.864454431750271,1.48720875614553,1.053023054551073
6.594356,7.039702233250621,6.2409155224534505,13.37577269268056,1.4625361054955364,1.0675344541985026
6.927551,7.486352357320099,6.587633051478642,13.878799727868651,1.4393485485265487,1.0806636222988613
7.26079,7.933002481389579,6.934350580503834,14.374017963179138,1.4174644421425742,1.0925811766198414
7.594041,8.379652605459057,7.281068109529026,14.861852357615344,1.396732727196078,1.1034510618864262
7.927224,8.826302729528535,7.627785638554218,15.342679858019522,1.3770265980194625,1.1134165919278345
8.260436,9.272952853598015,7.974503167579409,15.81683693884004,1.358238703310818,1.1225742628594926
8.593663,9.719602977667494,8.321220696604602,16.28462568073806,1.3402774589949913,1.1310197965253577
8.926672,10.166253101736972,8.667938225629793,16.74631871994987,1.3230641808531358,1.138862624473821
9.259756,10.612903225806452,9.014655754654983,17.202163314731553,1.3065308298764644,1.1461320606943048
9.593343,11.05955334987593,9.361373283680177,17.652384714121926,1.2906182213834616,1.152836227150007
9.926535,11.506203473945408,9.708090812705368,18.09718897001091,1.2752745892210602,1.159135939574626
10.259787,11.952853598014888,10.05480834173056,18.53676530101778,1.2604544247355547,1.1650196634700982
10.592525,12.399503722084368,10.401525870755751,18.971288092541457,1.2461175304556371,1.1705899888916351
10.92629,12.846153846153848,10.748243399780945,19.40091859919691,1.232228243084437,1.1757104969897239
11.259395,13.292803970223323,11.094960928806136,19.825806402064195,1.2187547911268894,1.1805966457543522
11.593103,13.739454094292803,11.441678457831326,20.246090662599435,1.205668760422279,1.1851403454530511
11.925826,14.186104218362283,11.788395986856518,20.66190120686842,1.1929446467939122,1.189528022491883
12.258629,14.63275434243176,12.13511351588171,21.073359467369414,1.1805594795160017,1.1936697278653068
12.592269,15.07940446650124,12.4818310449069,21.48057930468,1.1684925027184647,1.1975128919578544
12.925145,15.52605459057072,12.828548573932093,21.88366772717245,1.15672490447953,1.2012286586007908
13.258746,15.972704714640198,13.175266102957284,22.282725523856392,1.145239585393067,1.204691960660548
13.592024,16.419354838709676,13.521983631982476,22.677847822846505,1.134020959987594,1.2080139675084207
13.925163,16.866004962779158,13.868701161007667,23.06912458588214,1.1230547856238569,1.2111890512720862
14.258346,17.312655086848636,14.21541869003286,23.45664104764076,1.1123280144870316,1.2142120191815122
14.591547,17.759305210918114,14.562136219058052,23.840478107208693,1.1018286650772962,1.217095432781604
14.924739,18.205955334987593,14.908853748083244,24.220712677939424,1.0915457102335968,1.2198508352466058
15.257947,18.65260545905707,15.255571277108436,24.59741800099253,1.08146897923383,1.222484614676999
16.161137,19.09925558312655,15.602288806133627,24.970663927068756,1.0715890719265089,1.1818014774038825
16.488445,19.54590570719603,15.94900633515882,25.340517170207512,1.0618972831842632,1.185430506466561
16.82175,19.99255583126551,16.29572386418401,25.707041536969612,1.052385536243869,1.188494409396496
17.154942,20.439205955334987,16.642441393209204,26.07029813387078,1.04304632372295,1.1914471034256477
17.488048,20.885856079404466,16.989158922234395,26.43034555554508,1.033872655289688,1.1942931583561793
17.821281,21.332506203473944,17.335876451259587,26.787240055790416,1.0248580111161971,1.1970242881796176
18.154494,21.779156327543426,17.68259398028478,27.14103570336938,1.0159963003747323,1.1996564777593595
18.487715,22.225806451612904,18.02931150930997,27.491784524201353,1.0072818241432668,1.202193264641569
18.820978,22.672456575682386,18.37602903833516,27.839536631378117,0.9987092421770576,1.204637536672238
19.154179,23.11910669975186,18.722746567360353,28.184340344260157,0.9902735430786604,1.207000660260712
19.487376,23.56575682382134,19.069464096385545,28.526242297760504,0.9819700174628851,1.2092832212926634
19.820603,24.012406947890817,19.416181625410736,28.86528754279242,0.9737942337674972,1.211487205908459
20.153801,24.4590570719603,19.762899154435928,29.201519638744465,0.9657420164066092,1.2136200546963969
20.489252,24.905707196029777,20.10961668346112,29.534980738748523,0.9578094260030772,1.2155498500399027
