Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
0.589798,-1.0,0.0,-1.6954957460011733,0.589798,-1.0,-0.8249978576062676,1.3361595482100634,1.350587561543332
0.922993,-0.5544554455445545,0.0,-0.6007146809830134,0.9362804436732515,-0.5366801052956739,-0.35914971384165634,1.3378445981584053,1.3383374132381305
1.256047,-0.1089108910891089,0.0,-0.086709248212136,1.282762887346503,-0.073190892155388,0.10236099436409218,1.3372920742169865,1.3255505898983653
1.589281,0.3366336633663367,1.05,0.2118150681763242,1.6292453310197546,0.39007591697791755,0.559371156086051,1.3373479586605557,1.3124248292702712
1.922461,0.7821782178217822,1.1025,0.4068629833436321,1.975727774693006,0.8533299199539118,1.0118243536548543,1.3361589258738455,1.2992907160521767
2.256012,1.227722772277228,1.157625,0.5442004618225559,2.3222102183662576,1.31632417668094,1.4597640914964496,1.3370492815332118,1.286417141844015
2.588899,1.6732673267326734,1.2155062500000002,0.6463239109492774,2.668692662039509,1.779966821926949,1.903325817964805,1.3382115469476834,1.2740592174111003
2.922093,2.118811881188119,1.2762815625000004,0.7251007689310774,3.0151751057127605,2.2432768495485425,2.342727933839253,1.336961471607443,1.2624419389616293
3.255297,2.5643564356435644,1.3375304298249924,0.7877488400116992,3.361657549386012,2.7065489695660925,2.778261989873344,1.3369778151315554,1.2517618153071768
3.588566,3.00990099009901,1.3366877098425862,0.8387475638176948,3.7081399930592633,3.1697978091887347,3.210282280180145,1.3372598592400544,1.242184440270087
3.921753,3.455445544554456,1.337581776176702,0.8810971890770418,4.054622436732515,3.632935924843584,3.6391950384508007,1.3363201104270956,1.233843905927744
4.255288,3.900990099009901,1.3345523762721454,0.916739383799616,4.401104880405766,4.096141106373641,4.065447440242981,1.3366001160202292,1.226842459247176
4.588199,4.346534653465347,1.3408783947783889,0.9473291488589196,4.747587324079018,4.559639400934682,4.489516607131866,1.3397476960198273,1.221250799295306
4.921437,4.792079207920792,1.3350870516148583,0.9737154428515068,5.094069767752269,5.0212674963373445,4.911898797740429,1.3304441417763613,1.2171088659746703
5.257037,5.237623762376238,1.32017349754171,0.9963071902245004,5.440552211425521,5.483284371299547,5.333098956962456,1.3324155173533687,1.214427107347749
5.589871,5.683168316831683,1.3509235331838323,1.0166904239528396,5.787034655098772,5.9464514069456325,5.753620778505728,1.338731124083397,1.2131881675525136
5.923524,6.128712871287129,1.3289512092893174,1.0346396623508454,6.133517098772024,6.409434052097476,6.173957417687802,1.334650859425407,1.2133489425494197
6.256813,6.574257425742575,1.3391225808936666,1.050735802035729,6.479999542445276,6.873192475658196,6.59458297170248,1.3391611486080008,1.2148429445002948
6.589459,7.01980198019802,1.341061594282191,1.0653077862989997,6.826481986118527,7.3362828939571205,7.015944823835929,1.3373303126122442,1.2175829140730299
6.923142,7.465346534653465,1.330895945280073,1.07831769659693,7.1729644297917785,7.799360125941917,7.438456926834943,1.335416710112314,1.2214636189057335
