Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate Filtered (Spline),Wicking Rate (Spline)
0.23831,2.89947,0.0,12.166799546808779,0.23831,2.89947,2.8627225376654963,5.106001921260234,5.508614272113173
0.406781,3.79894,0.0,9.339030092359279,0.40972480037723985,3.814246877043188,3.740578970173584,5.1362513753882695,5.2191862309670345
0.579766,4.69841,0.0,8.10397643187079,0.5811396007544797,4.705823105676214,4.623503424548413,5.165133593153068,5.232675827345826
0.746432,5.59788,0.0,7.499517705564606,0.7525544011317196,5.632990562312779,5.511189968500127,5.191396038459282,5.642854451458655
0.903277,6.49735,0.0,7.193086948964714,0.9239692015089594,6.609109706557524,6.403022155136466,5.213361877495976,5.610060670248198
1.069813,7.39682,0.0,6.914124244143603,1.0953840018861993,7.5349104723017515,7.29820760675367,5.230477502961533,5.345466190211615
1.236373,8.296289999999999,0.0,6.710183739049623,1.266798802263439,8.460458759406935,8.195916378855259,5.242897669641605,5.412052280635991
1.403074,9.19576,0.0,6.554009268221064,1.438213602640679,9.385529255724606,9.095410138157368,5.2515028190247985,5.39430513067653
1.569629,10.09523,0.0,6.431602627117619,1.6096284030179189,10.311040877636449,9.99615043424308,5.257717986577237,5.399179385833372
1.736341,10.9947,0.0,6.332108727490741,1.7810432033951586,11.236059322459457,10.897876400589633,5.263318928539273,5.396357754035005
1.902932,11.894169999999999,0.0,6.250444051600372,1.9524580037723986,12.161551858966773,11.800644916891947,5.270196698419744,5.3992650347580975
2.069537,12.79364,0.0,6.181885126963181,2.1238728041496384,13.087179377637286,12.704829394226058,5.2801120756577795,5.400848847789847
2.236034,13.69311,0.0,6.123838009618816,2.295287604526878,14.012978682001613,13.611076679047981,5.294456136746015,5.40075386910666
2.402655,14.59258,0.0,6.073522832033729,2.466702404904118,14.938337425992142,14.520224876470534,5.314036595235361,5.397995189061868
2.569271,15.492049999999999,0.0,6.029745402489655,2.638117205281358,15.863564169197955,15.433187942038286,5.338906305009974,5.397546228507046
2.735954,16.39152,0.0,5.991153360034562,2.8095320056585975,16.788704165434797,16.35081548211519,5.36824742504703,5.396077707032793
2.90258,17.29099,0.0,5.957110570595815,2.9809468060358375,17.714362700504257,17.273738169545467,5.400320620028051,5.401428153350535
3.069073,18.19046,0.0,5.927020960400747,3.1523616064130775,18.639939233526754,18.202210402359523,5.4324840896046895,5.399972782528177
3.235745,19.08993,0.0,5.899701614311387,3.323776406790317,19.565109940982904,19.135962239725952,5.461282364985784,5.395977118202476
3.40238,19.9894,0.0,5.875122708221892,3.495191207167557,20.49050085243256,20.07407222668299,5.482600041180319,5.399597879184512
3.568975,20.88887,0.0,5.852904545422706,3.666606007544797,21.415642655791142,21.014871507286802,5.4918712257303826,5.3965934224897785
3.735681,21.788339999999998,0.0,5.832494798137207,3.8380208079220366,22.341013181142994,21.95588771488911,5.484331758506002,5.398096368212963
3.902238,22.68781,0.0,5.814050808792287,4.009435608299277,23.26646002752759,22.893834651821255,5.455298418467195,5.3987868882229675
4.068869,23.58728,0.0,5.797011405380709,4.180850408676517,24.192315666776395,23.82465089610464,5.400457547557993,5.401804337612864
4.235345,24.48675,0.0,5.781524291409555,4.352265209053757,25.11706154366599,24.74358738956346,5.316144883520398,5.396932239773564
4.402193,25.38622,0.0,5.766721268240626,4.523680009430997,26.0420156668321,25.645340969328764,5.199598922087974,5.392363523094633
4.568821,26.28569,0.0,5.753276392312152,4.695094809808237,26.967353798129974,26.52422789960849,5.049171770229421,5.400706247515932
4.735442,27.18516,0.0,5.740786182155753,4.866509610185476,27.89269367382372,27.37438892381489,4.864484082440998,5.393925928559239
4.902065,28.08463,0.0,5.729142718425806,5.037924410562717,28.818488983172166,28.190015343330433,4.646514108636855,5.413190528416816
5.068584,28.984099999999998,0.0,5.718382096459286,5.209339210939956,29.736702733182515,28.965584257452896,4.3976148955464245,5.352848419305818
5.236807,29.88357,0.0,5.706448605037383,5.380754011317196,30.660918948850437,29.696090446271647,4.121458013325504,5.421784794045667
5.403368,30.78304,0.0,5.697009716902494,5.552168811694436,31.584781151527174,30.377262475200745,3.822906551102102,5.2029545996162465
5.570307,31.68251,0.0,5.687749346669762,5.723583612071676,32.510201312669885,31.00575143050675,3.5078242689231325,6.132022602031509
5.736876,32.58198,0.0,5.679394151102447,5.894998412448915,32.58198,31.579282198463392,3.1828314591602704,2.635843944877125
5.903181,32.58198,0.0,5.5193936963816626,6.066413212826156,32.58198,32.09675927581688,2.8550210437607424,0.48304691198516536
6.074088,32.58198,0.0,5.364094165247524,6.237828013203395,32.58198,32.55832161240876,2.5316505489516694,0.749861703006106
6.24109,32.58198,0.0,5.220559229237201,6.409242813580635,33.481449999999995,32.96534378081859,2.219826747659779,3.4371900319912463
6.406166,33.481449999999995,0.0,5.226441213043808,6.580657613957875,33.481449999999995,33.32038367222267,1.9261998961172895,3.4182051125031694
6.573368,33.481449999999995,0.0,5.093500013995868,6.752072414335115,33.481449999999995,33.62707975939636,1.6566836327303753,0.6853277746635154
6.74002,33.481449999999995,0.0,4.967559443443787,6.923487214712354,33.57099792663323,33.890003582327545,1.4162148328493354,0.6701587340094651
6.906953,33.481449999999995,0.0,4.847499324231683,7.094902015089595,34.38092,34.11447535288255,1.2085651551284713,3.3693782491479136
7.073032,34.38092,0.0,4.860846098250368,7.266316815466834,34.38092,34.30635232265136,1.0362128502290353,3.471441186006076
7.239551,34.38092,0.0,4.749040375570254,7.437731615844074,34.38092,34.47180072592619,0.9002798387344112,0.9916682905591412
