Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
0.593452,-1.0,0.0,-1.6850562471775308,0.593452,-1.0,-0.7922192511044033,1.4572862060091913,1.4688401840299634
0.926468,-0.5148247978436657,0.0,-0.5556854611747689,0.9384569925558313,-0.49736894376543606,-0.28787035252510385,1.4564952347813245,1.4547924591499162
1.259695,-0.0296495956873314,0.0,-0.0235371226267719,1.2834619851116624,0.004942233915269479,0.21154219424951115,1.4554411106688034,1.440224065937785
1.593044,0.4555256064690027,1.05,0.2859466571350212,1.628466977667494,0.5071251115333906,0.7058651474319204,1.4560823414008721,1.4253644913901278
1.926116,0.940700808625337,1.1025,0.488392603885403,1.9734719702233252,1.0096527001147004,1.195068638562106,1.4566050509180684,1.4105980705361651
2.259333,1.4258760107816713,1.157625,0.6311048485467486,2.3184769627791564,1.5119665563264248,1.6792386891893691,1.4556019526567776,1.3962384969098602
2.592647,1.9110512129380055,1.2155062500000002,0.7371042849018804,2.663481955334988,2.0142035394441775,2.158568217170976,1.4559186058613378,1.382583905636127
2.925818,2.39622641509434,1.2762815625000004,0.8189936677860139,3.008486947890819,2.516582191351357,2.633346737793472,1.4562583591954126,1.3698975478334763
3.259071,2.881401617250674,1.3400956406250004,0.8841174731236828,3.3534919404466503,3.018832202121225,3.1039489794063844,1.455381820112666,1.358409221827188
3.592408,3.3665768194070083,1.4071004226562505,0.9371365444590392,3.6984969330024815,3.521149332773702,3.570822643322663,1.4563727191474414,1.348311993956752
3.925402,3.8517520215633425,1.458379697099545,0.9812375959362488,4.043501925558313,4.023679058785952,4.034475543403677,1.4566842601051482,1.3397610491125522
4.258678,4.336927223719677,1.4542484669811269,1.018374064373892,4.388506918114144,4.525970454398177,4.495462362108849,1.4552458531230046,1.3328728387705295
4.591881,4.822102425876011,1.45677185165157,1.0501366272070227,4.733511910669976,5.028337905573515,4.954371257025852,1.4579451126959038,1.3277250031248176
4.925072,5.307277628032345,1.4560847913980024,1.077604069145049,5.078516903225807,5.529096276110074,5.411810545248476,1.449700761752607,1.3243569112988058
5.260696,5.7924528301886795,1.4367410611426732,1.1010810794215593,5.423521895781638,6.029416915923104,5.868395682735654,1.4485495102135797,1.322770820311109
5.594076,6.277628032345014,1.4669199287687515,1.1221921247306996,5.768526888337469,6.532087256620723,6.324736742315464,1.4589083161658036,1.3229335999976175
5.9267,6.762803234501348,1.4581631816946126,1.1410739930317626,6.113531880893301,7.034822883101596,6.7814265776800235,1.457672428270653,1.3247789753897299
6.259934,7.247978436657682,1.452629933128656,1.1578362386340946,6.458536873449132,7.536741028507937,7.239029841968289,1.454172127936054,1.328210228422878
6.593624,7.733153638814016,1.4532029605022263,1.1728229633376146,6.803541866004963,8.03896449902914,7.69807300879042,1.455429630980953,1.3331032965728733
6.926663,8.21832884097035,1.4598406627163698,1.1864773616054876,7.1485468585607945,8.541343975461674,8.159035521256968,1.4564609290055295,1.3393102019546388
7.259937,8.703504043126685,1.4539819791398712,1.1988401611648538,7.493551851116625,9.043892146546451,8.622342171186954,1.4565182465909963,1.3466627419396058
7.592922,9.18867924528302,1.4584429745223793,1.2101637874434927,7.838556843672457,9.546025161018182,9.088356786622484,1.4559668171662568,1.354976371054207
7.926425,9.673854447439354,1.4524761387789011,1.2204561889426009,8.183561836228288,10.048293692353242,9.557377281500822,1.4551187018188279,1.364054203858575
8.259607,10.159029649595688,1.4581088115721204,1.2299652573779465,8.528566828784118,10.550677150870543,10.02963209723373,1.4564756633437947,1.3736910695756144
8.592796,10.644204851752022,1.4556637960265983,1.238735895947259,8.87357182133995,11.05303251562532,10.505278042397165,1.456007167025872,1.3836775513676423
8.926006,11.129380053908356,1.455998069491389,1.2468488206156658,9.218576813895782,11.555320627808845,10.984399514089345,1.4561570842347782,1.3938039462400578
9.259264,11.61455525606469,1.455710444006937,1.254371325416868,9.563581806451612,12.057528623995244,11.467009063083227,1.4551214172368911,1.4038640854833055
9.592574,12.099730458221025,1.4555081336799172,1.2613643072465246,9.908586799007443,12.56062757401355,11.953049244953865,1.4578038184660023,1.4136589602294884
9.925233,12.58490566037736,1.4609229066099343,1.2679708033430912,10.253591791563275,13.062169256990083,12.442395681134641,1.4559816338050013,1.4230001019808183
10.259035,13.070080862533692,1.4483614719037066,1.2740068498190806,10.598596784119106,13.564637892945116,12.934861237540682,1.4541634411701332,1.4317126737425305
10.592156,13.555256064690028,1.4605932502845205,1.2797447530691606,10.943601776674937,14.067162337830593,13.43020121414277,1.457178615567209,1.4396382335442548
10.925237,14.040431266846362,1.455785351638717,1.2851374543953933,11.28860676923077,14.569288825178466,13.928119426790538,1.4563669197745983,1.4466371385453582
11.258562,14.525606469002696,1.454614729283756,1.2901831041124698,11.6336117617866,15.071086014627657,14.4282750527397,1.453924493865886,1.452590564478108
11.592266,15.01078167115903,1.4528863398877,1.2948962412662917,11.978616754342431,15.574158723926855,14.930290103767177,1.4563504793192683,1.4574021217851298
11.924911,15.495956873315365,1.462937839075094,1.2994610084146845,12.323621746898263,16.0765174117425,15.43375738545839,1.458028173874878,1.46099905635636
12.258109,15.9811320754717,1.452556723228537,1.3037192013443264,12.668626739454094,16.578848033297444,15.938248798188662,1.4555049831217517,1.4633330291769868
12.591338,16.466307277628033,1.4566765169828964,1.307748809350367,13.013631732009925,17.08115342652768,16.44332383443255,1.4562461851811526,1.464380475383388
12.924538,16.951482479784367,1.4562587993470002,1.3115735726711752,13.358636724565757,17.583323225780845,16.94853812823262,1.455778415739269,1.4641425491198294
13.25789,17.4366576819407,1.4548484151747594,1.3151910056532905,13.703641717121588,18.08566717205776,17.45345191583234,1.4552968434578244,1.4626446661350838
13.591164,17.921832884097036,1.4562899176113546,1.3186385569401589,14.048646709677419,18.58818063585132,17.95763827149726,1.4567207329956755,1.459935661208168
13.924253,18.40700808625337,1.4571534014733838,1.3219386408917857,14.39365170223325,19.090483314742738,18.460690989270507,1.4549550693786804,1.4560865822049969
14.257376,18.892183288409704,1.4560513113137543,1.325081367595952,14.738656694789082,19.592720714440674,18.962231989676358,1.4625730480515016,1.4511891468122176
14.590798,19.37735849056604,1.454099180142584,1.3280533724451562,15.083661687344913,20.095120055315526,19.461918140034037,1.429492561983026,1.4453538917510025
14.923899,19.862533692722373,1.4581440779195054,1.3309212085073996,15.428666679900743,20.442894902411783,19.959447387901747,1.5544525456309832,1.438708047526037
15.257164,20.347708894878707,1.454759337906841,1.33364948393284,15.773671672456576,20.634376737210946,20.454564119062734,1.0897087576238143,1.4313931745064163
16.131335,20.83288409703504,1.382021371011499,1.2914544330667637,16.11867666501241,20.825858572010112,20.947063664214664,1.147588245395078,1.423562598365325
16.454288,21.318059299191376,1.451122439562074,1.2955929359685072,16.463681657568237,21.33172103794413,21.436795891954528,1.5763706370396116,1.4153786846262948
16.787889,21.80323450134771,1.3785663175839704,1.2987478354990143,16.80868665012407,21.833559263940792,21.923667839588994,1.4237411855236155,1.4070099932827584
17.120637,22.288409703504044,1.447494633463169,1.3018446511951656,17.153691642679902,22.336525527834922,22.407645347573247,1.4661513194708893,1.3986283551850027
17.453943,22.77358490566038,1.4523670099229973,1.3047816705749744,17.49869663523573,22.838739106190076,22.88875367782294,1.4528770053393056,1.3904059121399874
17.787204,23.258760107816713,1.4568200305017878,1.3076119275304154,17.843701627791564,23.34103836430885,23.367077110592128,1.4568008105425427,1.3825121624601477
18.120357,23.743935309973047,1.4566411966242725,1.3103458894310442,18.188706620347393,23.843457651548572,23.842757528908383,1.4563844019418721,1.3751110530392667
