Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate
522.048105,123.76190476190476,522.1602139776,124.08322410017648,0.0818873024603216,0.23706992435477717
522.381129,123.76190476190476,522.5069339072,124.11161133974107,0.081860079414979,0.23691878954131354
522.71477,123.76190476190476,522.8536538368,124.13998914529084,0.0818328838046799,0.23676756783035754
523.047694,123.76190476190476,523.2003737664,124.16835752632976,0.0818057155814886,0.23661686339812973
523.380842,123.76190476190476,523.547093696,124.19671649234512,0.0817785746975977,0.2364662494885603
523.714579,124.23809523809524,523.8938136256,124.22506605280782,0.081751461105328,0.2372248171424215
524.047302,124.23809523809524,524.2405335552,124.25340621717208,0.0817243747571272,0.23707420067605892
524.380364,124.23809523809524,524.5872534848,124.2817369948758,0.0816973156055702,0.23692362217837593
524.713951,124.23809523809524,524.9339734144,124.31005839534038,0.081670283603358,0.2367729979378712
525.046974,124.23809523809524,525.280693344,124.33837042797084,0.0816432787033177,0.23662281927196718
525.744361,124.23809523809524,525.6274132736,124.36667310215589,0.0816163008584016,0.23630894490582133
526.077755,124.23809523809524,525.9741332032,124.39496642726796,0.0815893500216869,0.2361591876054429
526.410635,124.23809523809524,526.3208531328,124.42325041266318,0.0815624261463754,0.23600985044326708
526.744009,124.23809523809524,526.6675730624,124.45152506768152,0.0815355291857927,0.23586048083196184
527.0771,124.23809523809524,527.014292992,124.4797904016468,0.0815086590933877,0.23571142673072923
527.410261,124.23809523809524,527.3610129216,124.50804642386667,0.0814818158227327,0.23556252963780552
527.743586,124.23809523809524,527.7077328512,124.53629314363282,0.081454999327522,0.23541374738393359
528.076954,124.23809523809524,528.0544527808,124.56453057022073,0.0814282095615724,0.23526513379732766
528.40991,124.23809523809524,528.4011727104,124.59275871288996,0.081401446478822,0.2351168910478898
528.743266,124.23809523809524,528.74789264,124.6209775808842,0.08137471003333,0.23496865724261584
529.0764,124.23809523809524,529.0946125696,124.64918718343117,0.0813480001792764,0.23482070876360245
529.409555,124.23809523809524,529.4413324992,124.6773875297427,0.0813213168709613,0.23467293717072268
529.742837,124.23809523809524,529.7880524288,124.70557862901484,0.0812946600628045,0.23452529521998094
530.076447,124.23809523809524,530.1347723584,124.7337604904278,0.0812680297093451,0.2343776938991127
530.411187,124.23809523809524,530.481492288,124.76193312314616,0.081241425765241,0.2342297792412422
530.744911,124.71428571428572,530.8282122176,124.79009653631866,0.0812148481852686,0.23497971083567434
531.078141,124.71428571428572,531.1749321472,124.81825073907848,0.0811882969243219,0.2348322705947819
531.411339,124.71428571428572,531.5216520768,124.84639574054312,0.0811617719374127,0.2346850293954411
531.744614,124.71428571428572,531.8683720064,124.87453154981456,0.0811352731796696,0.23453793875998852
532.077917,124.71428571428572,532.215091936,124.9026581759792,0.081108800606338,0.23439102005484233
532.41085,124.71428571428572,532.5618118656,124.93077562810798,0.0810823541727792,0.23424444808794886
532.744217,124.71428571428572,532.9085317952,124.95888391525632,0.0810559338344704,0.23409786861053006
533.077291,124.71428571428572,533.2552517248,124.98698304646425,0.081029539547004,0.23395160105269938
533.410132,124.71428571428572,533.6019716544,125.0150730307565,0.0810031712660871,0.23380561828976607
533.743815,124.71428571428572,533.948691584,125.04315387714232,0.0809768289475416,0.23365944898918542
534.077057,124.71428571428572,534.2954115136,125.0712255946158,0.0809505125473029,0.23351365515460765
534.410236,124.71428571428572,534.6421314432,125.09928819215568,0.0809242220214203,0.23336807065627707
534.743039,124.71428571428572,534.9888513728,125.12734167872551,0.0808979573260561,0.23322283156319074
535.076265,124.71428571428572,535.3355713024,125.15538606327368,0.0808717184174853,0.2330775888821862
535.807489,124.71428571428572,535.682291232,125.1834213547334,0.0808455052520952,0.23275950462552367
536.14053,124.71428571428572,536.0290111616,125.21144756202284,0.080819317786385,0.23261491854437066
536.474182,124.71428571428572,536.3757310912,125.23946469404504,0.0807931559769653,0.23247024721552342
536.807208,124.71428571428572,536.7224510208,125.26747275968802,0.0807670197805577,0.23232602665477944
537.140129,124.71428571428572,537.0691709504,125.29547176782484,0.0807409091539947,0.23218203031389176
537.473816,124.71428571428572,537.41589088,125.32346172731366,0.0807148240542185,0.23203788166358918
537.806833,125.1904761904762,537.7626108096,125.35144264699764,0.0806887644382818,0.23277963110311803
538.139746,125.1904761904762,538.1093307392,125.37941453570508,0.080662730263346,0.23263562507883634
538.473752,125.1904761904762,538.4560506688,125.40737740224948,0.080636721486682,0.23249132520479143
538.806448,125.1904761904762,538.8027705984,125.4353312554296,0.0806107380656691,0.23234776913893984
539.139527,125.1904761904762,539.149490528,125.46327610402926,0.0805847799577948,0.23220422529041576
539.473082,125.1904761904762,539.4962104576,125.4912119568178,0.0805588471206545,0.2320606539372732
539.806017,125.1904761904762,539.8429303872,125.51913882254966,0.0805329395119509,0.2319175263851796
540.139108,125.1904761904762,540.1896503168,125.54705670996478,0.0805070570894937,0.23177450833735264
540.475107,125.1904761904762,540.5363702464,125.5749656277884,0.0804811998111995,0.2316304202895994
540.80773,125.1904761904762,540.883090176,125.60286558473123,0.0804553676350907,0.23148795633981822
541.140718,125.1904761904762,541.2298101056,125.63075658948948,0.0804295605192958,0.23134551148390242
541.47466,125.1904761904762,541.5765300352,125.65863865074472,0.0804037784220488,0.23120283447885856
541.807793,125.1904761904762,541.9232499648001,125.68651177716428,0.0803780213016887,0.23106067835845287
542.140679,125.1904761904762,542.2699698944001,125.71437597740082,0.0803522891166591,0.23091880214817123
542.474698,125.1904761904762,542.6166898240001,125.7422312600928,0.0803265818255081,0.23077661806537603
542.807374,125.1904761904762,542.9634097536001,125.77007763386422,0.0803008993868876,0.2306351795995981
