Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate
0.567794,-1.0,0.0,0.0,0.0,-1.7612021261232067
0.902111,-0.5488721804511278,0.3467020755750273,2.2598337510234083,3.685254597062128,-0.6084308698720311
1.234364,-0.0977443609022556,0.6934041511500547,3.3680594790991085,2.849900657766461,-0.079186010692353
1.567367,0.3533834586466164,1.040106226725082,4.284912520592053,2.4761937075161993,0.22546312296138454
1.90052,0.8045112781954886,1.3868083023001094,5.101620007125836,2.250821098652327,0.42331113495016554
2.233859,1.2556390977443606,1.7335103778751368,5.853528671787103,2.09500232883558,0.5620941598123967
2.567395,1.706766917293233,2.080212453450164,6.558774863299326,1.9783403159881048,0.6647854799488325
2.90024,2.1578947368421053,2.4269145290251917,7.228139321768237,1.8862921239173351,0.7440400576649192
3.233499,2.6090225563909772,2.773616604600219,7.868652168195583,1.8109099944386065,0.8068728508624796
3.56668,3.060150375939849,3.120318680175246,8.485201632160237,1.7474351436531117,0.8579828792994744
3.899925,3.511278195488721,3.4670207557502737,9.08135128703151,1.6928211345381232,0.9003450567610201
4.233209,3.962406015037594,3.813722831325301,9.659795339672934,1.6450152296152454,0.9360289121178741
4.566727,4.413533834586466,4.160424906900328,10.22263051947258,1.6025770261754455,0.9664544945617431
4.899577,4.864661654135338,4.507126982475356,10.771527511906443,1.5644619619374105,0.992873804031519
5.23513,5.315789473684211,4.853829058050383,11.307843887958834,1.5298915773896065,1.0154073487543214
5.567847,5.7669172932330826,5.20053113362541,11.83270122543833,1.4982722304522498,1.0357535494838637
5.901437,6.2180451127819545,5.547233209200438,12.347039393094551,1.469142234702148,1.0536493252036674
6.234712,6.669172932330826,5.893935284775465,12.851655756324991,1.4421363755415628,1.06968420230651
6.568026,7.120300751879698,6.240637360350492,13.347234128002036,1.4169614326831474,1.08408534799949
6.901068,7.571428571428571,6.58733943592552,13.834366563958618,1.3933788892572854,1.0971386706272959
7.23437,8.022556390977442,6.934041511500547,14.313570052822383,1.3711924600231122,1.1089502459754537
7.567624,8.473684210526315,7.280743587075574,14.785299490138549,1.350238927768556,1.119728492129936
7.900742,8.924812030075188,7.627445662650602,15.249957900504558,1.330381298468543,1.1296169435826644
8.233946,9.37593984962406,7.974147738225629,15.707904589269306,1.3115036122275472,1.1386933858473278
8.567379,9.827067669172932,8.320849813800656,16.159461714418597,1.2935069565508983,1.147033143879001
8.900422,10.278195488721805,8.667551889375684,16.604919637517032,1.2763063659947629,1.1547986700767452
9.233144,10.729323308270676,9.014253964950711,17.04454132003622,1.259828384327144,1.1620444031058843
9.566821,11.180451127819548,9.36095604052574,17.478565965347713,1.2440091281353465,1.1686694177532484
9.900104,11.63157894736842,9.707658116100768,17.907212058816896,1.2287927343696778,1.1748946220533056
10.233362,12.082706766917292,10.054360191675793,18.330679923313543,1.2141301049832185,1.1807172234224972
10.566651,12.533834586466163,10.40106226725082,18.749153881352,1.199977883730071,1.1861690696954184
10.899675,12.984962406015036,10.747764342825848,19.162804095451943,1.1862976160297407,1.191316475584367
11.232903,13.436090225563907,11.094466418400875,19.57178814340381,1.1730550544065703,1.1961369403407032
11.566214,13.887218045112782,11.441168493975905,19.976252373686428,1.1602195806021016,1.2006710272793484
11.899307,14.338345864661653,11.78787056955093,20.376333077431102,1.14776372188321,1.2049731858049928
12.232557,14.789473684210526,12.134572645125958,20.77215750641289,1.1356627439216274,1.2090255278770028
12.565894,15.240601503759397,12.481274720700984,21.163844761109537,1.123894306319055,1.212854533370996
12.898931,15.69172932330827,12.827976796276012,21.55150656855408,1.1124381696948924,1.2165139361787631
13.232128,16.142857142857142,13.17467887185104,21.935247966262736,1.1012759454561405,1.219974379242488
13.565357,16.593984962406015,13.521380947426069,22.31516790575071,1.0903908810882768,1.2232619430808946
13.89861,17.045112781954884,13.868083023001097,22.69135978690955,1.079767675157414,1.2263897455900183
14.231839,17.496240601503757,14.214785098576122,23.06391193269772,1.069392317283562,1.229373140147507
14.565781,17.94736842105263,14.561487174151148,23.43290801210601,1.0592519491965444,1.2321597050685185
14.898235,18.398496240601503,14.908189249726176,23.798427418133706,1.0493347436684437,1.23494469248213
15.231522,18.849624060150376,15.254891325301204,24.160545606498637,1.0396297986661815,1.2375404152093517
16.129263,19.30075187969925,15.601593400876231,24.51933439996309,1.0301270445131392,1.1966294975597611
16.462112,19.75187969924812,15.94829547645126,24.874862262455977,1.0208171622112532,1.199838738750418
16.795356,20.20300751879699,16.294997552026285,25.227194546583817,1.0116915113716454,1.2028924852082319
17.128495,20.654135338345863,16.641699627601312,25.57639371762863,1.0027420664456432,1.205834799750116
17.461733,21.105263157894736,16.98840170317634,25.922519556713496,0.9939613601493328,1.208657992760211
17.794928,21.55639097744361,17.335103778751368,26.265629345462298,0.9853424331416692,1.2113783757621055
18.128133,22.00751879699248,17.681805854326395,26.605778034179316,0.976878789155118,1.2139980877783985
18.461406,22.45864661654135,18.028507929901423,26.943018395317377,0.9685643548938891,1.2165187535847135
18.794544,22.909774436090224,18.37521000547645,27.27740116378283,0.9603934441122364,1.2189587805955935
19.12783,23.360902255639097,18.72191208105148,27.608975165437023,0.9523607253672816,1.2213043641458072
19.461018,23.81203007518797,19.068614156626506,27.937787434990653,0.9444611930100852,1.2235757695300404
19.794379,24.26315789473684,19.415316232201533,28.2638833243467,0.9366901410373798,1.2257599945285902
20.127474,24.71428571428571,19.76201830777656,28.58730660232559,0.929043139476297,1.227888095360884
20.463026,25.165413533834585,20.108720383351585,28.908099546600305,0.9215160130169716,1.2297992258737582
