Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
367.953847,125.0,0.0778423971531568,0.3397165188491697,367.83406013594845,125.0,124.876266333221,0.06148234209013824,0.11449687528442
368.287097,125.0,0.073950277295499,0.339409121357298,368.1804923879635,125.0,124.91591289814453,0.016552054388707705,0.11439567523841221
368.620308,125.0,0.070252763430724,0.3391023155457837,368.5269246399785,125.0,124.95553222129105,0.004729196548262361,0.11433937819531576
368.953516,125.0,0.0667401252591878,0.3387960666568089,368.8733568919936,125.0,124.99513958907256,0.0023647956707333797,0.11432633085202816
369.286797,125.0,0.0634031189962284,0.3384903035133422,369.21978914400864,125.0,125.03474961582312,0.004729986221163392,0.11435431325117972
369.61992,125.0,0.060232963046417,0.3381852363368295,369.56622139602365,125.0,125.0743760549178,0.016551785572038697,0.11442058288315507
369.953151,125.0,0.0572213148940961,0.3378806199166553,369.9126536480387,125.0,125.11403162640686,0.06148635491297923,0.11452192581053272
370.286506,125.0,0.0543602491493913,0.3375764387158089,370.2590859000538,125.0,125.15372786346941,0.22943323482111905,0.1146547140577051
370.621962,125.0,0.0516422366919217,0.3372708927594528,370.60551815206884,125.0,125.19347497971178,0.8587511084406173,0.11481496840768508
370.955196,125.45,0.0542243485265178,0.3381810023224476,370.95195040408385,125.44561713942075,125.23328175902179,0.8554927611885863,0.1149984256610769
371.288517,125.45,0.0569355659528437,0.3378774033025104,371.2983826560989,125.45,125.27315546935077,0.2291281143372231,0.11520060933854057
371.621509,125.45,0.0597823442504859,0.3375746477580769,371.644814908114,125.45,125.3131018014298,0.061411783125141665,0.11541690274172844
371.954767,125.45,0.0567932270379616,0.3372721930997593,371.991247160129,125.45,125.35312483304257,0.01643410017794978,0.11564262324324318
372.28802,125.45,0.0539535656860635,0.3369702844587908,372.33767941214404,125.45,125.39322701908125,0.004325045837182528,0.11587309665059382
372.621239,125.45,0.0512558874017603,0.3366689465599678,372.6841116641591,125.45,125.43340920720819,0.0008668773310409705,0.1161037304734317
372.954534,125.45,0.0486930930316723,0.3363680785819324,373.0305439161741,125.45,125.47367067854216,0.0008581275301257118,0.1163300849348585
373.287797,125.45,0.0462584383800887,0.3360677766811648,373.3769761681892,125.45,125.51400921239131,0.004299139442312937,0.11654794060006891
