Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate,Modeled Avg Wicking Rate
313.295319,90.84647,350.5977244359892,95.97142330636864,0.1071774449451924,0.2899707224798976,0.2737365836037841
313.462457,90.84647,350.7892032587287,95.99194271369883,0.1071481647659818,0.2898161102590987,0.2736456590509681
313.62898,90.84647,350.9806820814682,96.01245651680388,0.1071189086998821,0.2896622308308371,0.27355481773927903
313.795241,90.84647,351.1721609042077,96.03296472029773,0.1070896767131288,0.2895087564441425,0.27346405954569236
313.962251,90.84647,351.3636397269472,96.0534673287878,0.1070604687720268,0.2893547543077082,0.27337338434743325
314.128486,90.84647,351.55511854968665,96.07396434687512,0.1070312848429507,0.2892016294249735,0.2732827920219759
314.295139,90.84647,351.7465973724261,96.0944557791543,0.1070021248923442,0.2890482820989477,0.27319228244704347
314.462133,90.84647,351.9380761951656,96.11494163021344,0.1069729888867201,0.2888947840342989,0.27310185550060617
314.628248,90.84647,352.1295550179051,96.13542190463436,0.1069438767926602,0.288742255590477,0.2730115110608823
314.794853,90.84647,352.3210338406446,96.15589660699244,0.1069147885768148,0.2885894389130943,0.2729212490063364
314.96146,90.84647,352.51251266338403,96.17636574185656,0.1068857242059029,0.2884367820748608,0.27283106921567873
315.128012,90.84647,352.7039914861235,96.19682931378944,0.1068566836467116,0.288284336969701,0.27274097156786536
315.559546,90.84647,352.895470308863,96.21728732734732,0.1068276668660961,0.2878901023643886,0.27265095594209676
315.72614,90.84647,353.0869491316025,96.23773978708007,0.1067986738309796,0.2877381961468252,0.27256102221781736
315.892774,90.84647,353.278427954342,96.25818669753136,0.1067697045083529,0.2875864137367067,0.27247117027471557
316.059494,90.84647,353.46990677708146,96.27862806323849,0.1067407588652743,0.2874347131619467,0.2723813999927223
316.226044,90.84647,353.66138559982096,96.29906388873232,0.1067118368688696,0.2872833269861858,0.2722917112520103
316.39265,90.84647,353.8528644225604,96.31949417853768,0.1066829384863314,0.2871320493696677,0.2722021039329947
316.559223,90.84647,354.0443432452999,96.33991893717294,0.1066540636849193,0.2869809609053785,0.2721125779163311
316.72583,90.84647,354.2358220680394,96.36033816915024,0.10662521243196,0.2868300005717879,0.2720231330829154
316.892434,90.84647,354.42730089077884,96.3807518789755,0.1065963846948463,0.2866792016877247,0.2719337693138837
317.059058,90.84647,354.61877971351834,96.40116007114838,0.1065675804410375,0.2865285432091329,0.27184448649061066
317.22575,90.84647,354.81025853625783,96.42156275016237,0.1065387996380591,0.2863779816108875,0.27175528449471004
317.39227,90.84647,355.00173735899733,96.44195992050464,0.1065100422535027,0.2862277332715128,0.27166616320803305
317.55886,90.84647,355.1932161817368,96.46235158665628,0.1064813082550254,0.2860775794446422,0.2715771225126685
317.725464,90.84647,355.38469500447627,96.4827377530921,0.1064525976103501,0.2859275704763783,0.27148816229094175
317.892065,90.84647,355.57617382721577,96.5031184242808,0.1064239102872651,0.2857777214413955,0.27139928242541445
318.058763,90.84647,355.7676526499552,96.52349360468484,0.1063952462536239,0.2856279422805904,0.27131048279888353
318.225298,90.84647,355.9591314726947,96.54386329876068,0.1063666054773451,0.2854784662657461,0.2712217632943811
318.391923,90.84647,356.1506102954342,96.56422751095845,0.106337987926412,0.2853290659637744,0.2711331237951732
318.55853,90.84647,356.34208911817365,96.58458624572228,0.1063093935688729,0.2851798380661789,0.27104456418476
318.725086,90.84647,356.53356794091314,96.60493950749016,0.1062808223728402,0.2850308117886899,0.27095608434687446
318.891732,90.84647,356.72504676365264,96.62528730069404,0.1062522743064909,0.2848818607815144,0.2708676841654825
319.058373,90.84647,356.91652558639214,96.64562962975964,0.1062237493380662,0.2847330698323344,0.27077936352478144
319.225035,90.84647,357.1080044091316,96.6659664991067,0.1061952474358709,0.2845844155048804,0.2706911223092004
319.391529,90.84647,357.2994832318711,96.68629791314896,0.1061667685682738,0.2844360659296008,0.2706029604033991
319.558117,90.84647,357.4909620546106,96.70662387629392,0.1061383127037075,0.2842877873135045,0.27051487769226723
319.724732,90.84647,357.68244087735,96.72694439294324,0.1061098798106676,0.284139639219402,0.2704268740609246
319.891393,90.84647,357.8739197000895,96.74725946749246,0.1060814698577132,0.2839916046131319,0.27033894939471964
320.058058,90.84647,358.065398522829,96.76756910433107,0.1060530828134665,0.2838437206289616,0.27025110357922927
320.224579,90.84647,358.25687734556845,96.78787330784266,0.1060247186466123,0.283696118154628,0.27016333650025853
320.393219,90.84647,358.44835616830795,96.80817208240474,0.1059963773258985,0.2835467937915377,0.27007564804383943
320.55949,90.84647,358.63983499104745,96.8284654323889,0.1059680588201353,0.2833997209067184,0.26998803809623095
320.726046,90.84647,358.8313138137869,96.84875336216068,0.1059397630981952,0.2832525488123281,0.269900506543918
320.892961,90.84647,359.0227926365264,96.86903587607978,0.1059114901290132,0.2831052127690641,0.26981305327361127
321.059309,90.84647,359.2142714592659,96.88931297849992,0.1058832398815859,0.2829585296341618,0.2697256781722464
