Time,Height,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate,Modeled Avg Wicking Rate
41.820874,71.9650655021834,1.720792958611611,41.819400921135646,71.74595902501176,0.7276299298555013,1.7156142231762852
41.989303,71.9650655021834,1.713890452103561,41.99079190851735,71.8703971343115,0.7244701060560725,1.71157517797928
42.154234,71.9650655021834,1.7071847516475664,42.16218289589905,71.99429559411912,0.7213326083955149,1.707556171175419
42.320753,71.9650655021834,1.7004675106367648,42.33357388328075,72.11765821550634,0.7182172571327987,1.703557049408213
42.487566,71.9650655021834,1.6937912023998598,42.50496487066246,72.24048877888379,0.7151238742134414,1.6995776610733118
42.653974,71.9650655021834,1.687183133327352,42.67635585804416,72.36279103428811,0.7120522832490637,1.6956178562900488
42.82084,71.9650655021834,1.6806084491145763,42.84774684542587,72.48456870166606,0.7090023094972906,1.6916774868735955
42.987226,72.66375545851528,1.690356932045703,43.01913783280757,72.60582547115465,0.7059737798419963,1.6877564063076935
43.153739,72.66375545851528,1.683834521465574,43.19052882018927,72.72656500335836,0.7029665227738793,1.6838544697179667
43.320723,72.66375545851528,1.6773440152075785,43.36191980757098,72.84679092962287,0.6999803683713607,1.6799715338457832
43.486906,72.66375545851528,1.670934130345242,43.53331079495268,72.96650685230556,0.6970151482818026,1.6761074570226668
43.65348,72.66375545851528,1.6645581396606932,43.70470178233438,73.08571634504274,0.6940706957030347,1.6722620991452293
43.82011,72.66375545851528,1.658228504184843,43.87609276971609,73.20442295301396,0.6911468453651832,1.6684353216506258
43.986782,73.36244541484716,1.6678293359775025,44.047483757097794,73.32263019320305,0.6882434335127985,1.664626987492512
44.153531,73.36244541484716,1.6615306579862696,44.21887474447949,73.44034155465613,0.6853602978872695,1.6608369611174874
44.319992,73.36244541484716,1.6552901321563225,44.3902657318612,73.55756049873666,0.6824972777095227,1.65706510844202
44.486641,73.36244541484716,1.6490893393108093,44.561656719242905,73.67429045937764,0.6796542136629993,1.65331129682984
44.653191,73.36244541484716,1.6429384725236582,44.7330477066246,73.79053484333076,0.6768309478769005,1.6495753950697838
44.819785,73.36244541484716,1.636831712040724,44.90443869400631,73.90629703041276,0.6740273239097001,1.645857273354082
44.98648,73.36244541484716,1.6307665195153558,45.075829681388015,74.0215803737491,0.6712431867329154,1.642156803257088
45.153054,74.06113537117903,1.6402242774360076,45.247220668769714,74.13638820001466,0.6684783827151326,1.638473857714418
45.584463,74.06113537117903,1.624701279714078,45.41861165615142,74.25072380967188,0.6657327596062785,1.6348083110025116
45.751116,74.06113537117903,1.6187831433702955,45.590002643533126,74.3645904772062,0.6630061665221383,1.631160038718592
45.917709,74.06113537117903,1.6129100729128063,45.761393630914824,74.47799145135878,0.6602984539291085,1.6275289177610186
46.08432,74.06113537117903,1.6070788366016693,45.93278461829653,74.59092995535678,0.6576094736291836,1.6239148263100247
46.250921,74.75982532751091,1.616396467597065,46.10417560567824,74.70340918714096,0.6549390787451721,1.620317643808827
46.417589,74.75982532751091,1.6105925994456738,46.275566593059935,74.81543231959074,0.6522871237061336,1.6167372509451026
46.584189,74.75982532751091,1.6048326037727287,46.44695758044164,74.92700250074697,0.6496534642330348,1.6131735296328213
46.750758,74.75982532751091,1.599114720824653,46.61834856782335,75.03812285403203,0.6470379573246223,1.6096263629944287
46.917342,74.75982532751091,1.593436928449845,46.789739555205045,75.14879647846769,0.6444404612435017,1.6060956353433664
