Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
0.231826,0.89947,0.0,3.8799358139294124,0.231826,0.89947,0.9808373339685951,4.682498995688136,4.658697035324473
0.400014,1.79894,0.0,4.497192598259061,0.44794799653139095,2.060855328858793,1.982676215478004,5.706829507362817,4.619914569784354
0.564629,2.69841,0.0,4.779085027513641,0.6640699930627819,3.207133019606193,2.981036259454382,4.927549659985824,4.626503759407504
0.74045,3.59788,0.0,4.8590451752312775,0.8801919895941728,4.397529634065823,3.9856298448412035,6.379227700873146,4.677167645654149
0.897636,4.49735,0.0,5.010215722185831,1.0963139861255637,4.669641536688527,5.005555611868842,2.3178667833816213,4.767277767061513
1.064441,4.49735,0.0,4.225081521662544,1.3124359826569547,5.837141189431868,6.04850290224048,1.8927653616895939,4.888563049182223
1.230838,5.39682,0.0,4.384671256493543,1.5285579791883457,7.003766411240082,7.120046100734687,6.342699114478259,5.02981588904215
1.397523,6.29629,0.0,4.505321200438203,1.7446799757197367,8.169941379343117,8.223084483952249,5.144652021183801,5.177646645113788
1.564118,7.19576,0.0,4.600522466974998,1.9608019722511276,9.337150257918077,9.357476398626858,5.465036307355141,5.317476882924726
1.730843,8.09523,0.0,4.677044653963416,2.1769239687825186,10.50447202834753,10.519895472913689,5.377518711108634,5.434591451448278
1.89743,8.9947,0.0,4.740464733876876,2.393045965313909,11.671282262316044,11.70391455363942,5.407916111059561,5.5151800577579335
2.063881,9.894169999999999,0.0,4.7939634116501875,2.6091679618453,12.838223066286059,12.900307933981205,5.400453224849571,5.547310067339501
2.230485,10.79364,0.0,4.839144849662742,2.825289958376691,14.005341977678047,14.097553465629373,5.398260896277005,5.521798434595606
2.397089,11.69311,0.0,4.87804582975434,3.041411954908082,15.171377835740243,15.282509253200786,5.399602995569324,5.432949171563171
2.563671,12.59258,0.0,4.911932927431017,3.257533951439473,16.33826610077152,16.4412312081733,5.398566079275105,5.279110205194481
2.730267,13.492049999999999,0.0,4.941659551977883,3.473655947970864,17.504584373371568,17.55988584474547,5.402149452440366,5.062985815235292
2.896781,14.39152,0.0,4.968107702998605,3.689777944502255,18.666552765699873,18.62569743865666,5.395470561927502,4.79162907718529
3.063595,15.29099,0.0,4.991191720837774,3.905899941033646,19.838010825407554,19.62785248650468,5.397454637108823,4.476043932630215
3.23013,16.19046,0.0,5.012324581363599,4.122021937565037,21.004940114498446,20.558272216624765,5.394155522332403,4.130360168343451
3.396896,17.08993,0.0,5.031043046357616,4.338143934096427,21.58728,21.412162690574092,5.4100243500354726,3.770612571141715
3.563404,17.9894,0.0,5.048375093029025,4.554265930627818,22.438278938788272,22.18826828465265,5.352502970252737,3.413244657465348
3.731268,18.88887,0.0,5.0623192973541435,4.770387927159209,23.38622,22.88878928343942,5.461569059736028,3.073534726447567
3.896702,19.788339999999998,0.0,5.078227691006394,4.9865099236906,23.38622,23.518972183999303,5.190199834892057,2.764182321340104
4.063264,20.68781,0.0,5.091426498499728,5.202631920221991,23.38622,24.086433126970867,6.29256118829759,2.4942887327456433
4.229918,21.58728,0.0,5.10347481913361,5.418753916753382,24.394342079628345,24.600319446248275,2.0310102044397906,2.2688969617395163
4.396376,21.58728,0.0,4.9102442557233505,5.634875913284773,25.18516,25.070435872593343,1.7682236005391994,2.089113639918194
4.563259,22.48675,0.0,4.927782972651782,5.850997909816164,25.18516,25.506449290113878,7.051352605384183,1.9526811417366983
4.729655,23.38622,0.0,4.9445932102870085,6.067119906347555,26.07309658086165,25.91724790994234,2.4117628676264316,1.8548010839949798
4.896162,23.38622,0.0,4.776439178278824,6.283241902878946,26.08463,26.310490020915516,0.47871157806108117,1.789043215881503
5.06303,23.38622,0.0,4.619016675785054,6.499363899410337,26.608255800257105,26.69234829440759,0.5000696758866667,1.748232383695788
5.230989,23.38622,0.0,4.470707164553396,6.715485895941728,26.984099999999998,27.067436321122646,2.488659159789598,1.7252358494167204
5.398162,24.28569,0.0,4.498881285889531,6.931607892473119,27.88357,27.4388880916263,6.70780763652946,1.7135796419652385
5.568631,25.18516,0.0,4.522684300683597,7.14772988900451,27.88357,27.808547151563097,2.655537958622625,1.7078412527804765
5.737091,25.18516,0.0,4.389883304971108,7.363851885535901,27.88357,28.177215807112272,1.5455364161137934,1.7038184622221264
5.902743,25.18516,0.0,4.266687538319049,7.579973882067292,28.78304,28.544921420482666,3.519347929475651,1.6985321263485478
6.069255,26.08463,0.0,4.297830623363164,7.796095878598683,28.78304,28.911171883951553,3.645125078736363,1.6901332179099562
6.235909,26.08463,0.0,4.1829715603611275,8.012217875130075,29.40595075411924,29.275184460673692,1.8897479640361767,1.677751965271867
6.402418,26.08463,0.0,4.0741841597971264,8.228339871661465,29.68251,29.63607678631307,3.913749865884146,1.661299311093444
