Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate Filtered (Spline),Wicking Rate (Spline)
0.279705,-3.0,0.0,-10.725585885128975,0.279705,-3.0,-3.0230415260891648,5.09146176993278,2.922233960868094
0.484022,-2.095746,0.0,-4.329856907330659,0.45082960961810464,-2.242646902873429,-2.150292036388809,5.11164991130692,5.449927443313425
0.646058,-1.191492,0.0,-1.844249277928607,0.6219542192362093,-1.3260049487939767,-1.2725742870528212,5.149527756429054,5.409755462967403
0.818577,-0.2872379999999999,0.0,-0.3508991823615859,0.7930788288543139,-0.42088602283326015,-0.38698195990013645,5.202977103820017,5.407754081153177
0.979199,0.617016,0.0,0.6301231925277702,0.9642034384724186,0.5325954567770192,0.5087791378944769,5.267621336548311,5.607296991381408
1.14596,1.5212700000000003,0.0,1.3275070683095398,1.1353280480905235,1.4636187203725581,1.416208520511108,5.338422323931065,5.329724262200506
1.313697,2.4255240000000002,0.0,1.8463344287152976,1.3064526577086277,2.3864704489388604,2.335870141341606,5.409576231830946,5.513885106053295
1.478894,3.329778,0.0,2.2515325642000037,1.4775772673267324,3.3225704793626227,3.267299671736534,5.474908232790439,5.211619988155165
1.65641,4.234032,0.0,2.5561497455340163,1.6487018769448372,4.194767364107331,4.2089640523472776,5.528158563118996,5.378910645180564
1.817118,5.138286000000001,0.0,2.82771179417077,1.8198264865629419,5.152445366648089,5.158274868396548,5.563303571535073,5.499704302205188
1.990089,6.042540000000001,0.0,3.0363164662484947,1.9909510961810466,6.047221921167163,6.111654484313489,5.574853988231933,5.223961047957308
2.156592,6.946794000000001,0.0,3.2211906563689383,2.1620757057991513,6.977567535713791,7.064651331422123,5.558127435188349,5.590239835424784
2.317726,7.8510480000000005,0.0,3.387392642616082,2.3332003154172556,7.935033328603588,8.01209840067377,5.509479253472873,5.546699528750345
2.484335,8.755302,0.0,3.5242034588732998,2.5043249250353603,8.863307220258628,8.948306966356641,5.426481752234566,5.345766934549503
2.651697,9.659556,0.0,3.642782716124806,2.675449534653465,9.793692410575211,9.867285955522544,5.308043619910719,5.561585379397509
2.81182,10.56381,0.0,3.756929675441529,2.8465741442715697,10.75239282811555,10.762976259157599,5.154464572617904,5.569823818815151
2.978466,11.468064,0.0,3.8503256374254398,3.0176987538896745,11.680837563936075,11.629488706787622,4.9674235183403495,5.389246006658702
3.145199,12.372318,0.0,3.9337154819138633,3.188823363507779,12.60938233413079,12.461334419685427,4.749901864394151,5.421842800256524
3.311599,13.276572000000002,0.0,4.009112214371366,3.359947973125884,13.538762565074082,13.253636812912298,4.506046796168312,5.496061317990452
3.478347,14.180826,0.0,4.076886521097522,3.5310725827439886,14.467202064501803,14.002315597615851,4.240982272983837,5.164968298884461
3.644832,15.085080000000001,0.0,4.138758658835305,3.7021971923620933,15.396672689962472,14.704234679648975,3.9605779633957847,6.406333079064465
3.811308,15.989334,0.0,4.1952353365301365,3.8733218019801976,15.989334,15.357307772317302,3.6711882542903505,1.7993369296108246
3.985798,15.989334,0.0,4.0115766027279856,4.044446411598303,16.304924326232484,15.960557734706164,3.3793747212276077,2.9943376386915834
4.153842,16.893588,0.0,4.066978955867845,4.215571021216407,16.893588,16.514127994398063,3.091625984593843,2.6541817203766507
4.320689,16.893588,0.0,3.909929180276572,4.386695630834511,17.25603545749941,17.019246789854837,2.814088679600827,2.4762516876062466
4.485366,17.797842,0.0,3.9679798705389926,4.5578202404526165,17.797842,17.47814724913281,2.552322360708233,4.012972937452866
4.654207,17.797842,0.0,3.8240331811627626,4.728944850070721,17.797842,17.893948390985297,2.3110896040232523,1.9039313335762702
4.817429,17.797842,0.0,3.694468979200316,4.900069459688826,18.246009914522883,18.270503888400036,2.0941904608689894,3.6095784320499322
4.98417,18.702096,0.0,3.7522989785661407,5.07119406930693,18.702096,18.612226788877432,1.904347877222733,3.6203393877243126
5.151252,18.702096,0.0,3.630592329787011,5.242318678925035,18.702096,18.923899279323802,1.7431478738657586,1.8105376465507659
5.317945,18.702096,0.0,3.5167900382572594,5.41344328854314,19.22085818383838,19.21047698170412,1.6110353405092934,3.6218094851452283
5.484408,19.60635,0.0,3.5749254978841836,5.584567898161245,19.60635,19.47689716172715,1.5073633971250195,3.627282480020878
5.651069,19.60635,0.0,3.469494001931316,5.755692507779349,19.60635,19.727899647553645,1.4304915746875777,1.82800612787293
5.817677,19.60635,0.0,3.3701338180170537,5.926817117397453,20.196465868410577,19.967868235368346,1.3779257083045138,3.684732895091524
5.984916,20.510604,0.0,3.427049602701191,6.0979417270155585,20.510604,20.200698972783083,1.3464905384251409,3.2889567276969416
6.151095,20.510604,0.0,3.3344638637510884,6.269066336633663,20.510604,20.429700046739583,1.3325246715615018,0.6574548876159177
6.317602,20.510604,0.0,3.2465805854816434,6.440190946251768,20.510604,20.65752615990899,1.3320868181037329,0.6630335022828233
6.484172,20.510604,0.0,3.1631801253884073,6.611315555869872,21.198503797582482,20.886148365331717,1.3411621224991077,3.310339386992109
6.651304,21.414858,0.0,3.2196480569825106,6.782440165487977,21.414858,21.11685845047098,1.3558579148220857,3.632829453860609
6.811955,21.414858,0.0,3.1437168918467604,6.953564775106082,21.414858,21.350305220567453,1.3725792923528197,1.8297008710067713
6.978443,21.414858,0.0,3.0687157579419932,7.124689384724187,22.20628256056629,21.586558517472447,1.3881765040569836,3.686939492229884
7.145539,22.319112,0.0,3.1235029295900563,7.295813994342291,22.319112,21.825195598150795,1.4000580533672278,3.2964473163895387
7.31225,22.319112,0.0,3.0522906082259222,7.466938603960395,22.319112,22.065403641038273,1.4062656306193988,0.6516979916711841
7.477939,22.319112,0.0,2.984660880491269,7.6380632135785005,22.319112,22.306091680302234,1.4055093006757706,0.6774372089560088
7.645151,22.319112,0.0,2.9193814484501353,7.809187823196605,23.209881598383515,22.546005196239022,1.3971636663229763,3.379891080160119
7.811671,23.223366,0.0,2.972906309034264,7.98031243281471,23.223366,22.78383689989744,1.3812278726705072,3.4739524223303744
7.977934,23.223366,0.0,2.910949877499613,8.151437042432814,23.223366,23.018327905492885,1.3582541943595197,0.9939959880923583
8.144851,23.223366,0.0,2.851294148904627,8.322561652050918,23.223366,23.248354430733777,1.3292514584813657,0.4961864644996638
8.311506,23.223366,0.0,2.7941225092059128,8.493686261669023,23.308807716426614,23.472996333711443,1.2955706295596026,0.990752417528662
8.477906,23.223366,0.0,2.739280902619113,8.664810871287129,24.12762,23.691585106474434,1.2587804753594238,3.464550509419305
