Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate Filtered (Spline),Wicking Rate (Spline)
423.573352,101.84117,0.0,0.2404333736273381,423.46135117668484,101.84117,101.80373492296205,0.08841873537250129,6.771555435230951e-06
423.740472,101.84117,0.0,0.24033854854440245,423.6328143060109,101.84117,101.82254763953716,0.13162339036546436,2.5293199376584866e-05
423.906618,101.84117,0.0,0.24024435023092752,423.8042774353369,101.84117,101.84903300557825,0.17764437924376822,9.414588270422539e-05
424.073367,101.84117,0.0,0.2401498842534009,423.975740564663,101.84117,101.8835292996277,0.2247630573945227,0.0003518819083385177
424.239692,101.84117,0.0,0.2400557324560758,424.147203693989,101.84117,101.92606637014397,0.2711155686739017,0.0013118316483760994
424.406133,101.84117,0.0,0.2399615888679912,424.3186668233151,101.84117,101.97634870961767,0.3147869617740032,0.0048970290930490335
424.573361,101.84117,0.0,0.2398670744677267,424.49012995264115,101.84117,102.03375508685212,0.35390930051177233,0.01831639210291969
424.739646,101.84117,0.0,0.23977316683076957,424.66159308196717,101.84117,102.0973549514936,0.3867582709956026,0.06818958114733202
424.906362,101.84117,0.0,0.23967908957785858,424.83305621129324,101.84117,102.16594088827264,0.4118429112150049,0.2547479435755125
425.073178,101.84117,0.0,0.23958502975692342,425.00451934061925,101.84117,102.23807550973407,0.4279835214809353,0.9510668985854464
425.471078,102.74064,0.0,0.24147502688772657,425.1759824699453,102.0735639094791,102.31215038628835,0.4343735263656729,0.9500465514305007
425.637659,102.74064,0.0,0.24138052126632903,425.3474455992714,102.46116366050933,102.38645396527386,0.4306220031572653,0.2546008151811441
425.804294,102.74064,0.0,0.24128605898934405,425.5189087285974,102.74064,102.45924496119204,0.41677470831738866,0.06821380208525389
425.970894,102.74064,0.0,0.24119169043507466,425.6903718579235,102.74064,102.52882743106453,0.39331265311032165,0.01827921425024913
426.137518,102.74064,0.0,0.24109738208969433,425.8618349872495,102.74064,102.59362369340093,0.36112852911701654,0.004898494717857177
426.304173,102.74064,0.0,0.2410031299412122,426.03329811657557,102.74064,102.65224140538487,0.3214824907641442,0.0013131865233721282
426.471041,102.74064,0.0,0.24090883113444506,426.2047612459016,102.74064,102.70353146722832,0.2759398969155219,0.00035134740085700293
426.637362,102.74064,0.0,0.24081491484564355,426.37622437522765,102.74064,102.74663395083334,0.22629453739598554,9.42042964171475e-05
426.803912,102.74064,0.0,0.24072094259529653,426.5476875045537,102.74064,102.78100991832498,0.17448157543429274,2.524544160150002e-05
426.97051,102.74064,0.0,0.24062701660590097,426.71915063387974,102.74064,102.80645776411653,0.12248489028513618,6.764871707066532e-06
427.137123,102.74064,0.0,0.24053315543823617,426.8906137632058,102.74064,102.8231135370504,0.07224368852632179,1.812990379330773e-06
427.303817,102.74064,0.0,0.24043932188885644,427.0620768925318,102.74064,102.83143553037566,0.02556316670552764,4.8556381788566e-07
427.470337,102.74064,0.0,0.24034565935273305,427.2335400218579,102.74064,102.83217422161246,0.015966333220509794,1.3014365279948434e-07
427.636963,102.74064,0.0,0.24025201020801376,427.40500315118396,102.74064,102.82632936019196,0.0510378021962326,3.486739125663163e-08
427.80354,102.74064,0.0,0.24015846152184717,427.57646628051,102.74064,102.81509660257429,0.07868055713055672,9.343676769451054e-09
427.970155,102.74064,0.0,0.24006496434313276,427.74792940983605,102.74064,102.79980655445932,0.09829552169487865,2.503624786800251e-09
428.13676,102.74064,0.0,0.23997154554072864,427.91939253916206,102.74064,102.78185937873808,0.10967154306388843,6.710826440636015e-10
428.303483,102.74064,0.0,0.23987813332818494,428.09085566848813,102.74064,102.76265825652202,0.11298249514356389,1.798831717602475e-10
428.470384,102.74064,0.0,0.23978469419720733,428.26231879781415,102.74064,102.74354494701763,0.10876589362032146,4.811766951073648e-11
428.636651,102.74064,0.0,0.23969168236152538,428.4337819271402,102.74064,102.72574048928443,0.09788464532289881,1.2905255882523382e-11
428.803257,102.74064,0.0,0.2395985532358025,428.6052450564663,102.74064,102.71029374214467,0.0814743308928059,3.457872195080512e-12
428.969847,102.74064,0.0,0.2395055053834588,428.7767081857923,102.74064,102.69803999143879,0.06087904168913499,9.268081002741812e-13
429.136545,102.74064,0.0,0.23941246952062775,428.9481713151184,102.74064,102.68957129512366,0.03757923560703482,2.483201697154932e-13
429.303227,102.74064,0.0,0.23931951482861785,429.1196344444444,102.74064,102.68521961819056,0.013115329317102858,6.651386693066661e-14
429.469789,102.74064,0.0,0.23922669913342845,429.29109757377046,102.74064,102.68505316409342,0.010989195630336188,1.7818300924706874e-14
429.636257,102.74064,0.0,0.23913400772412,429.4625607030965,102.74064,102.68888566984648,0.0333015203376945,4.776762489017557e-15
429.802918,102.74064,0.0,0.23904128077604164,429.63402383242254,102.74064,102.69629782855141,0.05254669026612683,1.2791669990361889e-15
429.969447,102.74064,0.0,0.23894869906884336,429.8054869617486,102.74064,102.70666946270362,0.06766536883790833,3.416625622312486e-16
430.13612,102.74064,0.0,0.23885610908472416,429.9769500910746,102.74064,102.71922061648267,0.07785977280199172,8.696801692682784e-17
430.304436,102.74064,0.0,0.23876267917442523,430.1484132204007,102.74064,102.73305938230635,0.08262605379340776,4.556120187956019e-18
