Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate,Modeled Avg Wicking Rate
0.303478,0.89947,0.0,0.0,0.0,2.963872175248288,0.0
0.480741,1.79894,0.2043063196009011,2.444068073720258,7.506432017353678,3.742014931116755,11.962762965406961
0.646054,2.69841,0.4086126392018023,3.816044214528064,6.146675347163508,4.176756122553223,9.339026374667347
0.808778,3.59788,0.6129189588027035,5.000856604211794,5.509922814959516,4.448538412271352,8.159082913637775
0.970274,4.49735,0.8172252784036047,6.082806276276558,5.106305407197303,4.635133993078244,7.443242930711732
1.136057,5.39682,1.021531598004506,7.094705904911848,4.81262893826597,4.750483470459669,6.945165395540268
1.302771,6.29629,1.225837917605407,8.053506795758866,4.581343803010473,4.832998278285286,6.5697974259850405
1.469213,7.19576,1.4301442372063082,8.969378252528044,4.389687768042107,4.897696930261303,6.271659892186209
1.642244,8.09523,1.6344505568072094,9.849028982277437,4.2252102253709,4.929371031344917,6.025895944822498
1.803412,8.9947,1.8387568764081104,10.697189332475862,4.080446824986671,4.9876012802399,5.817620300826345
1.979968,9.89417,2.043063196009012,11.517364319875984,3.950610862413308,4.997136317354625,5.637302038612603
2.145618,10.79364,2.247369515609913,12.312253194982418,3.832469714202998,5.030550638557283,5.478517488763302
2.310636,11.69311,2.451675835210814,13.084000036401877,3.7237485908404255,5.060559084165572,5.336757759117372
2.469083,12.59258,2.6559821548117157,13.834351792949832,3.622792053012145,5.100103965723307,5.208751786184557
2.635771,13.49205,2.8602884744126165,14.5647624235202,3.528361165968527,5.118824814447082,5.0920606623467215
2.802108,14.39152,3.0645947940135176,15.276464044733986,3.439506405836961,5.135961925807285,4.984823466572332
2.968901,15.29099,3.268901113614419,15.970517036568612,3.355485004350942,5.150387298195528,4.885591971581556
3.135494,16.19046,3.47320743321532,16.647846254220315,3.275705462954633,5.163607393284759,4.793219689389119
3.312938,17.08993,3.677513752816221,17.30926779018248,3.1996892746935424,5.158542055420295,4.706785332054063
3.479041,17.9894,3.8818200724171215,17.955509142199954,3.1270438820689805,5.170792755819779,4.6255387439994005
3.64654,18.88887,4.086126392018024,18.58722467552765,3.0574431694058664,5.179943179013531,4.548861903008325
3.81214,19.78834,4.290432711618925,19.205007660090487,2.9906131275228107,5.19087441699413,4.476240265482171
3.979354,20.68781,4.494739031219826,19.809399770464964,2.9263211437961427,5.198786034115085,4.407241362150652
4.145676,21.58728,4.699045350820727,20.400898676636807,2.8643678811019018,5.2071797217148665,4.341498571209495
4.312637,22.48675,4.903351670421628,20.97996417758297,2.8045810366866903,5.214153196756417,4.278698650994158
4.478836,23.38622,5.107657990022529,21.54702320834168,2.746810486998374,5.221495049160095,4.21857204425832
4.645692,24.28569,5.311964309623431,22.102473965976216,2.690924468472003,5.227572124884731,4.160885254054555
4.81234,25.18516,5.516270629224332,22.64668933898353,2.6368065424545755,5.233453995353612,4.105434787590903
4.979055,26.08463,5.720576948825233,23.18001978062083,2.5843531605463848,5.238871633271776,4.052042300625121
5.136332,26.08463,5.924883268426134,23.70279573426604,2.533471694587237,5.07845481950933,4.00055067085944
5.303567,26.9841,6.129189588027035,24.21532969487875,2.4840788297590013,5.087915359606091,3.950820797284814
5.4694,26.9841,6.3334959076279365,24.71791797254967,2.4360992440489277,4.9336490291439645,3.9027289719694775
5.636406,27.88357,6.537802227228838,25.21084221039209,2.3894645154559857,4.947047817350276,3.856164707062139
5.802934,27.88357,6.742108546829739,25.69437069849216,2.3441122117507707,4.805081360566914,3.811028926636626
5.969267,27.88357,6.94641486643064,26.16875951747681,2.2999851276445424,4.6711882715247945,3.7672324530946737
6.136217,27.88357,7.150721186031541,26.63425353888904,2.2570306418100183,4.544097772291951,3.724694733017599
6.302493,28.78304,7.355027505632442,27.09108730454644,2.2152001719790486,4.566929308767182,3.683342758922414
6.468979,28.78304,7.559333825233344,27.53948580308452,2.1744487107869386,4.449394564428173,3.64311015226721
6.636176,29.68251,7.763640144834245,27.97966515871142,2.134734428476716,4.472833451071822,3.6039363799375055
6.802364,29.68251,7.967946464435146,28.411833244649717,2.096018331264644,4.363558021887685,3.5657660818211654
6.968992,29.68251,8.172252784036047,28.83619023167726,2.058263966281279,4.259225724466321,3.5285484913054628
7.1357,29.68251,8.376559103636948,29.25292908050008,2.0214371656745924,4.159719438877755,3.492236933874077
7.302167,30.58198,8.58086542323785,29.66223598531688,1.9855058237932883,4.188069103322343,3.4567883916450377
7.4688,30.58198,8.78517174283875,30.064290774805144,1.9504397024353093,4.094630998286204,3.422163123824199
7.635524,30.58198,8.989478062439652,30.459267275825187,1.9162102600060145,4.005223479095869,3.388324334767758
7.801994,31.48145,9.193784382040551,30.84733364436276,1.8827905011267672,4.035051808550481,3.3552378827396674
7.968786,31.48145,9.398090701641454,31.228652667584484,1.85015484380152,3.950595485937256,3.322872023583486
8.135122,31.48145,9.602397021242355,31.60338204033795,1.8182790017127568,3.86981903897692,3.2911971844556285
8.30206,32.38092,9.806703340843256,31.97167461897241,1.7871398795993798,3.900347624565469,3.2601857635293
8.468321,32.38092,10.011009660444158,32.33367865497112,1.7567154799838671,3.823770969475532,3.2298119522078834
8.635144,32.38092,10.21531598004506,32.68953801055944,1.7269848197769813,3.7498992489297223,3.2000515769082694
8.801676,32.38092,10.41962229964596,33.039392358175405,1.6979278555055777,3.678949327378104,3.1708819579091676
8.968196,32.38092,10.62392861924686,33.383377365452056,1.669525416090624,3.610639196556365,3.142281783122394
9.135132,33.28039,10.828234938847762,33.72162486715757,1.6417591422548634,3.64312086568645,3.1142309949497555
