Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate,Modeled Avg Wicking Rate
0.597184,-1.0,0.0,0.0,0.0,-1.6745257743007178,0.0
0.930247,-0.5533498759305211,0.3467663168370091,2.147108220809004,3.483637793290007,-0.5948418817050967,6.1918015578722185
1.263499,-0.1066997518610421,0.6935326336740183,3.1932345516966403,2.6859368169801283,-0.0844478324565687,4.604303239171812
1.596786,0.3399503722084367,1.0402989505110274,4.056701170485272,2.329639794058712,0.2128966387533687,3.899553266387987
1.930032,0.7866004962779156,1.3870652673480366,4.824749170900399,2.1151639680968906,0.4075582665354334,3.478386550710013
2.263158,1.2332506203473947,1.7338315841850458,5.531178143924534,1.967181231610441,0.5449246673663062,3.190147298259282
2.596346,1.6799007444168734,2.0805979010220548,6.193328473893441,1.8566266734738943,0.6470249898961361,2.976706104937953
2.929528,2.126550868486352,2.427364217859064,6.82150601107168,1.7695947784823425,0.7259022164957468,2.8102523555728487
3.262768,2.5732009925558312,2.774130534696073,7.422429724242791,1.6984861991627906,0.788655826143885,2.675587767558304
3.59598,3.0198511166253104,3.1208968515330824,8.000770216504806,1.6387508162164313,0.8397852926393669,2.5636125117607067
3.929539,3.466501240694789,3.467663168370092,8.559931292571562,1.587475818799703,0.8821648648085155,2.4685013731004886
4.262398,3.913151364764268,3.814429485207101,9.102485377351208,1.5426985492380318,0.9180633448036218,2.386329439999334
4.595618,4.359801488833747,4.1611958020441095,9.630433538210768,1.5030418501482288,0.9486866595164668,2.3143427986445624
4.928858,4.806451612903226,4.507962118881119,10.14536943606515,1.4675070571632969,0.9751653654666508,2.250544518458208
5.264575,5.253101736972704,4.854728435718128,10.64858732568697,1.4353499465532966,0.9978206668102751,2.1934465473580698
5.597702,5.699751861042183,5.201494752555138,11.141155810727843,1.4060030119241131,1.018230670557701,2.14191426517444
5.930616,6.146401985111663,5.548261069392146,11.623969758252922,1.3790249189225487,1.036385088009688,2.0950653930793517
6.264025,6.593052109181142,5.895027386229155,12.097787792952577,1.3540665763618684,1.0525264680746231,2.0522021358565925
6.59729,7.039702233250621,6.241793703066165,12.563259984042766,1.3308477313526463,1.067059691668946,2.012764372182198
6.930124,7.486352357320099,6.5885600199031735,13.020948689116,1.3091404361290442,1.080262396072581,1.9762965882956862
7.263756,7.933002481389579,6.935326336740183,13.471344515175756,1.288757122799472,1.092135044375056,1.942424027519908
7.596894,8.379652605459057,7.282092653577192,13.91487872613198,1.2695418413171509,1.1030366628070705,1.9108351662205993
7.929833,8.826302729528535,7.628858970414202,14.351933018419857,1.2513637145978451,1.1130502659423642,1.8812686240601237
8.263408,9.272952853598015,7.97562528725121,14.782847316548764,1.234111976863284,1.122170520153188,1.8535032407024798
8.596596,9.719602977667494,8.322391604088219,15.207926057790528,1.2176921616256924,1.1306339134312575,1.8273504518004078
8.929845,10.166253101736972,8.669157920925228,15.627443309214264,1.20202313720868,1.138457957751447,1.802648360055068
9.26266,10.612903225806452,9.015924237762238,16.041646971774306,1.1870347757469872,1.1457727289791972,1.7792570732333326
9.596298,11.05955334987593,9.362690554599247,16.45076226298828,1.1726661016586015,1.152481232854162,1.757055001129686
9.929532,11.506203473945408,9.709456871436256,16.85499462398884,1.1588638072284554,1.1587860811511972,1.73593588675116
10.262416,11.952853598014888,10.056223188273265,17.25453216314446,1.1455810522689824,1.1647212116537558,1.7158064056558797
10.595837,12.399503722084368,10.402989505110275,17.6495477234814,1.132776485765597,1.1702240910354105,1.696584209261327
10.929067,12.846153846153848,10.749755821947284,18.04020064237321,1.1204134425660377,1.17541175712015,1.6781963182402115
11.262269,13.292803970223323,11.096522138784293,18.426638257707857,1.108459279265393,1.180295371227887,1.6605777943075986
11.595553,13.739454094292803,11.4432884556213,18.8089972038053,1.0968848216512332,1.18488993964262,1.643670635128116
11.928756,14.186104218362283,11.79005477245831,19.18740453189124,1.085663902216648,1.189235844740414,1.6274228493588694
12.261994,14.63275434243176,12.13682108929532,19.561978683321243,1.0747729708891445,1.193342154826675,1.6117876781239622
12.595138,15.07940446650124,12.48358740613233,19.932830338546182,1.064190765659849,1.1972401149158698,1.5967229362894957
12.928356,15.52605459057072,12.830353722969338,20.300063160684424,1.05389803251571,1.2009303109050151,1.582190452344471
13.261544,15.972704714640198,13.177120039806349,20.663774449271383,1.0438772861834102,1.2044377875336534,1.5681555899049895
13.594728,16.419354838709676,13.523886356643358,21.02405571710962,1.0341126048376057,1.207773692766025,1.5545868371469966
13.928067,16.866004962779158,13.870652673480366,21.38099320100082,1.024589453218384,1.2109365185261642,1.5414554530573499
14.261208,17.312655086848636,14.217418990317377,21.73466831539896,1.015294529625489,1.2139683459387618,1.528735161438312
14.594269,17.759305210918114,14.564185307154384,22.085158056598623,1.00621563307126,1.2168684304036137,1.516401885229358
14.927588,18.205955334987596,14.910951623991393,22.432535363900584,0.99734154752665,1.2196180210083232,1.5044335150150396
15.260525,18.65260545905707,15.257717940828403,22.77686944322769,0.9886619407203472,1.2222780971858485,1.4928097066389365
16.131798,19.09925558312655,15.604484257665412,23.118226057860248,0.9801672753767888,1.183950827001835,1.481511703695292
16.459363,19.54590570719603,15.95125057450242,23.45666779028857,0.9718487311255152,1.1875250401364883,1.4705221813632172
16.791443,19.99255583126551,16.29801689133943,23.79225427861858,0.9636981355979288,1.1906395317701706,1.4598251086156069
17.124695,20.439205955334987,16.644783208176438,24.12504243049326,0.9557079034606436,1.1935515321782366,1.4494056263011155
