Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
0.634359,2.69841,0.0,4.25375851844145,0.7177794229973395,3.1439942980695212,2.9550560964241717,6.451630011757439,4.352281256105751
0.802754,3.59788,0.0,4.481920987002245,0.9430111344960094,3.59788,3.9441734588757638,1.8583565656445487,4.440058289763487
0.96663,3.59788,0.0,3.722086010159006,1.1682428459946792,4.686369791262598,4.958885343652367,1.9820833948623968,4.577722504343043
1.133225,4.49735,0.0,3.968629354276512,1.3934745574933491,5.90224375393788,6.009071439491714,6.314128527032901,4.752700715592799
1.299861,5.39682,0.0,4.151843927927678,1.6187062689920189,7.118329108700815,7.101479152984657,5.152657573322142,4.95000229099008
1.466459,6.29629,0.0,4.293532925230095,1.8439379804906886,8.334085673893343,8.239335290286887,5.465911138255231,5.153549100879287
1.633047,7.19576,0.0,4.406339805284233,2.0691696919893583,9.550504797016838,9.422224326532133,5.378929836353778,5.347236797042317
1.799734,8.09523,0.0,4.498014706617757,2.2944014034880285,10.766300449364604,10.646180053189498,5.404944774567424,5.515752705567265
1.966195,8.9947,0.0,4.57467341743825,2.519633114986698,11.982103946499706,11.903932097842699,5.400240235791674,5.645147930420807
2.132841,9.894169999999999,0.0,4.638962773127486,2.744864826485368,13.198360779322732,13.185262623756275,5.397031460109364,5.723261440040178
2.299466,10.79364,0.0,4.693976775477437,2.9700965379840376,14.414335568615169,14.477452074220132,5.39861064821827,5.740105212181561
2.466095,11.69311,0.0,4.741548885991821,3.1953282494827073,15.630349686993503,15.765816164803049,5.3971544514076575,5.688300997370643
2.632728,12.59258,0.0,4.783091910748091,3.4205599609813775,16.846363585416007,17.034351199075587,5.400622579745134,5.563606334457714
2.79923,13.492049999999999,0.0,4.8199147622739105,3.645791672480047,18.062164126332128,18.266505558306054,5.400562027795642,5.365497140928854
2.96587,14.39152,0.0,4.852377211408458,3.871023383978717,19.27788518207937,19.44607950956258,5.39665610801155,5.09770107697516
3.132495,15.29099,0.0,4.881409228107308,4.096255095477386,20.494005821745528,20.55822464338663,5.4003731295709585,4.768517678526563
3.299034,16.19046,0.0,4.907636599077185,4.321486806976057,21.70992757823549,21.590473706123753,5.399232893896668,4.390736333896854
3.465688,17.08993,0.0,4.931179609936035,4.5467185184747265,22.92580160927434,22.533690932287673,5.397260047363178,3.980990180284971
3.63231,17.9894,0.0,4.952605917446474,4.771950229973396,24.142093635586203,23.3828058838388,5.3982180876038734,3.5584800272095007
3.798963,18.88887,0.0,4.972112126388175,4.997181941472066,24.28569,24.13719653180166,5.396455740666315,3.1431692039166794
3.965579,19.788339999999998,0.0,4.990025416212865,5.222413652970736,24.765206815735766,24.800631749538837,5.403129926753984,2.7537398210877173
4.132144,20.68781,0.0,5.0065559186707915,5.447645364469405,25.18516,25.38076368154442,5.386752401952338,2.405708923456386
4.298767,21.58728,0.0,5.021737628487425,5.672877075968075,26.08463,25.888247773886164,5.444913941611316,2.110052728202719
4.465389,22.48675,0.0,5.035787475626424,5.898108787466745,26.08463,26.335629415612214,5.223095541639351,1.8725254623216234
4.632006,23.38622,0.0,5.0488319747426935,6.1233404989654145,26.08463,26.736159333155634,6.052781180275037,1.6937021395896035
4.798536,24.28569,0.0,5.061062374024076,6.348572210464085,26.984099999999998,27.102693191104205,2.965404801532487,1.5696612290743928
4.965159,24.28569,0.0,4.891221006215511,6.573803921962755,27.56301541471029,27.446800207731304,1.7082965340367873,1.4931167970552115
5.133421,24.28569,0.0,4.730897777524968,6.799035633461425,27.88357,27.778152449776368,3.8722194828226604,1.4547298072112904
5.300352,25.18516,0.0,4.751601403076625,7.024267344960094,27.88357,28.104205428202302,2.4319887876101696,1.444349335157651
5.466711,25.18516,0.0,4.607004101735028,7.249499056458764,28.51376918550935,28.43013612303635,2.539193286385739,1.452045284029425
5.633312,26.08463,0.0,4.630425227645833,7.474730767957434,28.78304,28.758985644366263,3.5971543894163824,1.4688908393445026
5.800272,26.08463,0.0,4.497139099683602,7.6999624794561035,29.14557452320062,29.09194887187811,0.7170417677729911,1.4874833068549687
5.966459,26.08463,0.0,4.371877859212642,7.925194190954773,29.68251,29.42875148836188,0.7189726215704693,1.5022000582008903
6.133354,26.08463,0.0,4.252914473875142,8.150425902453442,29.68251,29.768056965486984,3.6021130612402925,1.5092169173168983
6.299943,26.984099999999998,0.0,4.283229229216835,8.375657613952113,30.09472526267505,30.107857073457712,2.5204192837212607,1.5063581662983974
6.46631,26.984099999999998,0.0,4.173029130988152,8.600889325450781,30.58198,30.445817872463127,2.5041500485799375,1.4928657145103712
6.633325,27.88357,0.0,4.203558547184104,8.826121036949452,30.58198,30.77957152210925,3.5903486484083023,1.4691577671724232
6.799538,27.88357,0.0,4.10080361342197,9.05135274844812,31.04469386665041,31.106956170023874,0.7399296963947297,1.436611732713581
6.966404,27.88357,0.0,4.002577226356668,9.276584459946791,31.48145,31.42620982915976,0.638921329104095,1.3973695063760108
7.132943,27.88357,0.0,3.9091255881338176,9.50181617144546,31.673044787197227,31.73612003860325,3.2916608726030736,1.354131628810617
7.299301,28.78304,0.0,3.9432597724083442,9.727047882944131,32.38092,32.03612160727704,3.6992387730176475,1.30989490540933
7.46622,28.78304,0.0,3.855102046283126,9.952279594442802,32.38092,32.3263267496669,1.8494658603633312,1.2676157421385075
7.63295,28.78304,0.0,3.770893298135059,10.17751130594147,32.38092,32.60747427565331,3.6986250161066003,1.2298405022938679
7.799212,29.68251,0.0,3.8058344868686738,10.402743017440141,32.93789752780893,32.88079969462869,3.300404171359605,1.1983891839952543
7.965866,29.68251,0.0,3.7262125674722624,10.62797472893881,33.28039,33.14784765742196,0.6563932596857667,1.174168923786329
8.132878,29.68251,0.0,3.649693257417608,10.85320644043748,33.28039,33.4102602431027,0.6791008598322706,1.1571465295153525
8.299159,29.68251,0.0,3.57656842096892,11.07843815193615,33.28039,33.66957656257974,3.3639789557993605,1.1464738436353008
8.466082,30.58198,0.0,3.6122943293013225,11.30366986343482,34.17986,33.92707545785996,3.365428108897303,1.1407385101456098
8.632517,30.58198,0.0,3.542649264403418,11.528901574933489,34.17986,34.183683441041325,0.6778419753298447,1.1382785294231161
