Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate
172.56416,95.71641791044776,172.43745786578657,97.16329643320432,0.2211340064286341,0.5546714793526522
172.897395,95.71641791044776,172.7844145214521,97.23993627232068,0.2206496750684324,0.5536024294087702
173.230373,96.1641791044776,173.1313711771177,97.31640840023464,0.2201672490725197,0.5551230851675046
173.563707,96.1641791044776,173.47832783278326,97.39271347654469,0.219686719915177,0.5540569556081076
173.896961,96.1641791044776,173.82528448844883,97.46885215789878,0.2192080791132554,0.5529951676641295
174.230023,96.1641791044776,174.1722411441144,97.54482509800884,0.218731318225922,0.5519380497612493
174.563483,96.1641791044776,174.51919779978,97.62063294766554,0.218256428854409,0.5508837097646454
174.896634,96.1641791044776,174.86615445544555,97.6962763547528,0.2177834026417631,0.5498343616177176
175.229689,96.61194029850746,175.21311111111112,97.77175596426228,0.2173122312725984,0.5513445857825352
175.960566,96.61194029850746,175.56006776677668,97.84707241830762,0.2168429064728501,0.5490544983727063
176.29366,96.61194029850746,175.90702442244225,97.92222635613902,0.2163754200095307,0.5480170999825374
176.626991,96.61194029850746,176.2539810781078,97.9972184141572,0.2159097636904878,0.5469828804279832
176.960082,96.61194029850746,176.60093773377338,98.07204922592756,0.215445929364164,0.5459532975267691
177.293388,97.05970149253731,176.94789438943894,98.14671942219437,0.2149839089193585,0.5474524605087773
177.626576,97.05970149253731,177.2948510451045,98.22122963089454,0.2145236942849904,0.5464255612996634
177.959831,97.05970149253731,177.64180770077007,98.29558047717164,0.2140652774298641,0.5454023020090265
178.292992,97.05970149253731,177.98876435643564,98.36977258338968,0.2136086503624362,0.5443831549617907
178.626154,97.05970149253731,178.3357210121012,98.44380656914672,0.2131538051305846,0.543367806556129
178.959368,97.50746268656717,178.68267766776677,98.5176830512886,0.2127007338213788,0.5448581081632293
179.292673,97.50746268656717,179.02963432343233,98.59140264392256,0.2122494285608523,0.5438452171805547
179.625761,97.50746268656717,179.3765909790979,98.66496595843056,0.2117998815137762,0.5428367409202912
179.959068,97.50746268656717,179.72354763476346,98.73837360348276,0.2113520848834357,0.5418313384828553
180.292198,97.50746268656717,180.07050429042903,98.81162618505093,0.2109060309114069,0.5408301843797321
180.628038,97.50746268656717,180.4174609460946,98.88472430642148,0.2104617118773359,0.5398246239410914
180.961003,97.50746268656717,180.76441760176016,98.9576685682089,0.2100191200987197,0.5388313563147479
181.294372,97.95522388059702,181.11137425742575,99.03045956836868,0.2095782479306882,0.5403103405802195
181.627455,97.95522388059702,181.45833091309132,99.1030979022103,0.2091390877657887,0.5393194761254405
181.960787,97.95522388059702,181.80528756875688,99.1755841624103,0.2087016320337709,0.538331502603344
182.293943,97.95522388059702,182.15224422442245,99.24791893902513,0.208265873201374,0.5373476609730089
182.627105,97.95522388059702,182.499200880088,99.32010281950384,0.2078318037721158,0.5363673912511345
182.960374,97.95522388059702,182.8461575357536,99.39213638870088,0.2073994162860826,0.5353903784684929
183.293697,98.40298507462688,183.1931141914191,99.4640202288888,0.2069687033197211,0.5368596230269003
183.626751,98.40298507462688,183.5400708470847,99.53575491977078,0.2065396574856315,0.5358858910193693
183.959881,98.40298507462688,183.88702750275027,99.60734103849306,0.2061122714323626,0.5349154638484839
184.293299,98.40298507462688,184.23398415841584,99.67877915965752,0.2056865378442078,0.5339477105710007
184.626481,98.40298507462688,184.5809408140814,99.75006985533392,0.205262449441003,0.5329841339207829
