Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate,Modeled Avg Wicking Rate
79.888684,62.18340611353712,79.8601499083814,61.217212156922656,0.3982966595145675,0.7783756472135293,0.7665551871259115
80.055398,62.18340611353712,80.03152362063115,61.28540969101368,0.3975962435189764,0.7767546932130313,0.7657658747260817
80.223721,62.18340611353712,80.20289733288088,61.35348735152273,0.3968976856265936,0.7751249298637882,0.7649784408270942
80.390302,62.18340611353712,80.37427104513063,61.42144545632713,0.396200979392619,0.7735187524676436,0.7641928773679157
80.556529,62.18340611353712,80.54564475738037,61.48928432220262,0.3955061184058112,0.7719226099418598,0.7634091763424412
80.72351,62.18340611353712,80.71701846963012,61.55700426482907,0.3948130962882165,0.7703258457608833,0.7626273297989812
80.889827,62.18340611353712,80.88839218187987,61.624605598796165,0.3941219066949008,0.768741984248985,0.7618473298397559
81.056922,62.18340611353712,81.05976589412961,61.69208863760909,0.3934325433136841,0.7671572591115305,0.7610691686203952
81.223722,62.18340611353712,81.23113960637936,61.75945369369401,0.3927449998648782,0.7655818347444989,0.760292838349443
81.389928,62.18340611353712,81.4025133186291,61.826701078403744,0.3920592701010277,0.7640184435786345,0.7595183312878694
81.556539,62.18340611353712,81.57388703087885,61.89383110202315,0.3913753478066528,0.7624576382960184,0.7587456397485871
81.722761,62.18340611353712,81.7452607431286,61.96084407377468,0.3906932267979962,0.7609068190138254,0.7579747560959738
81.889784,62.18340611353712,81.91663445537834,62.02774030182373,0.3900129009227715,0.7593548679226839,0.7572056727453994
82.056768,62.88209606986899,82.08800816762809,62.094520093284046,0.3893343640599154,0.7663243094082013,0.7564383821627603
82.22308,62.88209606986899,82.25938187987784,62.16118375422302,0.3886576101193421,0.764774271042498,0.7556728768640163
82.389652,62.88209606986899,82.43075559212758,62.22773158966704,0.3879826330416999,0.763228081966762,0.7549091494147362
82.556224,62.88209606986899,82.60212930437733,62.29416390360669,0.3873094267981317,0.7616881323189999,0.7541471924296452
82.722498,62.88209606986899,82.77350301662707,62.36048099900189,0.3866379853900371,0.7601571227922661,0.7533869985721792
82.889701,62.88209606986899,82.94487672887682,62.42668317778725,0.3859683028488365,0.7586237531471973,0.7526285605540448
83.056328,62.88209606986899,83.11625044112657,62.49277074087699,0.3853003732357396,0.7571018077017443,0.7518718711347822
83.222677,62.88209606986899,83.2876241533763,62.558743988170136,0.3846341906415148,0.7555884806477565,0.7511169231213344
83.389641,62.88209606986899,83.45899786562605,62.62460321855556,0.3839697491862615,0.7540756299678637,0.7503637093676215
83.555625,63.58078602620087,83.63037157787579,62.69034872991698,0.3833070430191846,0.7609396258624224,0.749612222774119
83.722386,63.58078602620087,83.80174529012554,62.75598081913786,0.3826460663183726,0.7594239613070854,0.7488624562874405
83.889343,63.58078602620087,83.97311900237528,62.821499782106486,0.3819868132905761,0.7579125518506072,0.7481144028999268
84.05571,63.58078602620087,84.14449271462503,62.8869059137207,0.3813292781709902,0.7564124558129467,0.747368055649237
84.222727,63.58078602620087,84.31586642687478,62.95219950789286,0.3806734552230387,0.7549124599848313,0.7466234076179465
84.389125,63.58078602620087,84.48724013912452,63.01738085755464,0.3800193387381599,0.7534239278603833,0.7458804519331484
84.555131,63.58078602620087,84.65861385137427,63.08245025466178,0.3793669230355962,0.751944740363549,0.7451391817660591
84.722026,63.58078602620087,84.82998756362402,63.14740799019886,0.378716202462184,0.7504634748253172,0.7443995903316285
