Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate,Modeled Avg Wicking Rate
482.858259,89.04753,482.92144444887634,88.51051961270524,0.0427881061264207,0.1844175352502358,0.183281402451937
483.024676,89.04753,483.0928147272471,88.51785156746536,0.0427804637635493,0.1843539976827188,0.18323156310540925
483.191334,89.04753,483.264185005618,88.52518221291632,0.0427728256564979,0.18429041196339,0.18318175639663262
483.357902,89.04753,483.4355552839887,88.53251154978712,0.042765191800811,0.1842269043943342,0.1831319822924065
483.524481,89.04753,483.6069255623595,88.5398395788059,0.042757562192041,0.1841634363907212,0.18308224075957527
483.691489,89.04753,483.7782958407303,88.54716630070007,0.042749936825748,0.1840998488191302,0.183032531765029
483.857708,89.04753,483.9496661191011,88.55449171619631,0.0427423156975001,0.1840366052409771,0.1829828552757031
484.024248,89.04753,484.1210363974718,88.5618158260205,0.0427346988028735,0.1839732830905611,0.18293321125857814
484.192059,89.04753,484.2924066758426,88.56913863089778,0.0427270861374521,0.1839095217379432,0.1828835996806798
484.357537,89.04753,484.4637769542134,88.57646013155254,0.0427194776968275,0.1838466900949659,0.18283402050907901
484.524201,89.04753,484.63514723258425,88.58378032870839,0.0427118734765994,0.183783451510196,0.18278447371089163
484.690912,89.04753,484.806517510955,88.59109922308821,0.0427042734723752,0.1837202386002236,0.18273495925327848
484.857432,89.04753,484.9778877893258,88.59841681541413,0.04269667767977,0.1836571415079391,0.18268547710344527
485.024012,89.04753,485.14925806769656,88.60573310640751,0.0426890860944067,0.1835940650295061,0.18263602722864244
485.455522,89.04753,485.3206283460674,88.613048096789,0.0426814987119161,0.1834308725815668,0.1825866095961652
485.622141,89.04753,485.49199862443817,88.62036178727845,0.0426739155279364,0.1833679366773353,0.1825372241733534
485.788745,89.04753,485.66336890280894,88.62767417859497,0.0426663365381139,0.1833050496054617,0.18248787092759133
485.955345,89.04753,485.8347391811797,88.63498527145697,0.0426587617381023,0.1832422071620592,0.18243854982630792
486.121964,89.04753,486.0061094595505,88.64229506658208,0.0426511911235629,0.1831794006328831,0.18238926083697646
486.288607,89.04753,486.1774797379213,88.6496035646872,0.042643624690165,0.1831166281055809,0.1823400039271145
