Time,Height,Time_Uniform,Height_Model,Wicking_Rate,Avg Wicking Rate,Modeled Avg Wicking Rate
0.257377,-3.0,0.0,0.0,0.0,-11.65605318268532,0.0
0.423114,-2.095746,0.1710774306670357,1.7689670984919506,5.414603376124881,-4.953147378720629,10.340154698341554
0.589762,-1.191492,0.3421548613340714,2.550599418002183,3.970641204798308,-2.0202929317250007,7.454517548157359
0.761169,-0.2872379999999999,0.5132322920011071,3.16957323393847,3.330097243377009,-0.3773642909787444,6.175708900895957
0.922808,0.617016,0.6843097226681428,3.704223927025187,2.9476475780837683,0.6686287938552765,5.413080954896145
1.089204,1.5212700000000003,0.8553871533351786,4.1848945421992925,2.686174425104885,1.396680511639693,4.892398168340816
1.255765,2.425524,1.0264645840022142,4.627147231843029,2.4927719441224245,1.9315110709408208,4.507848886321681
1.422359,3.329778,1.19754201466925,5.040226953216444,2.3421286290431658,2.3410250154848398,4.20881012229747
1.589007,4.234032,1.3686194453362857,5.430157585080281,2.2204119585278086,2.664577311490761,3.967616859152566
1.755739,5.138286000000001,1.5396968760033214,5.801123570210887,2.119339855807697,2.926565964531175,3.7677049688307434
1.922359,6.042540000000001,1.7107743066703571,6.156171790706029,2.0336106002306247,3.143294254611132,3.598471035427024
2.088873,6.946794000000001,1.8818517373373929,6.4976025891815965,1.959652012621908,3.3256181682658545,3.4527707259100913
2.256907,7.851048,2.0529291680044284,6.827203277717697,1.8949576851579395,3.478675904678394,3.3255912498696447
2.42216,8.755302,2.224006598671464,7.146395371406641,1.837710170292784,3.6146670740165807,3.213297737369854
2.589044,9.659556,2.3950840293385,7.45633157607442,1.786555170778639,3.730935434083005,3.113181618990541
2.75533,10.56381,2.566161460005536,7.757962022493777,1.7404600615554136,3.833954553538052,3.0231776696065884
2.921916,11.468064,2.7372388906725718,8.05208088705096,1.6986218832070494,3.924843835346396,2.9416799953008375
3.088586,12.372318,2.908316321339607,8.339360062442577,1.6604055819466836,4.005819491508412,2.8674185133346715
3.255312,13.276572000000002,3.079393752006643,8.62037402105417,1.6253014062324478,4.078433034990195,2.7993737453798584
3.421984,14.180826,3.2504711826736785,8.895618533035352,1.5928948117892423,4.144036325126009,2.736716627562362
3.588082,15.08508,3.4215486133407143,9.165524999431645,1.56284475434052,4.20421829824402,2.678765095926156
3.754737,15.989334,3.59262604400775,9.430471594112536,1.534867740284191,4.258443134632333,2.6249521877852846
3.921607,16.893588,3.7637034746747857,9.690792042181874,1.5087259131958628,4.30782278795402,2.574802214730595
4.087959,17.797842,3.9347809053418215,9.94678262021679,1.48421802224518,4.353723214934397,2.5279126994626644
4.254828,18.702096,4.105858336008857,10.198707799701904,1.4611724832801465,4.395499888597143,2.483940497960693
4.421128,19.60635,4.2769357666758925,10.446804841871536,1.4394419826643503,4.434694041882524,2.442591007157204
4.588144,20.510604,4.448013197342928,10.69128757269537,1.4188992342226336,4.470348794632427,2.403609678829625
4.754339,21.414858,4.619090628009964,10.932349510014957,1.399433608960348,4.504276619736203,2.366775279039053
4.921034,22.319112,4.790168058677,11.170166473749845,1.3809484330281654,4.535451695720859,2.331894484060115
5.087551,23.223366,4.961245489344035,11.40489877992884,1.3633588027860477,4.56474362615726,2.2987975105091545
5.255873,24.12762,5.132322920011071,11.636693096884011,1.346589803941693,4.590601789655115,2.2673345536213665
5.422855,25.031874,5.303400350678107,11.865684025092737,1.330575049317615,4.615995448891773,2.237372862785205
5.589112,25.936128,5.474477781345143,12.091995449350255,1.3152554699931591,4.64047383555742,2.2087943238266488
5.756013,26.840382,5.645555212012178,12.315741702133485,1.3005783095169603,4.663016223208669,2.1814934474343635
5.922714,26.840382,5.816632642679214,12.537028569412689,1.2864962820680566,4.531770738887611,2.155375685482172
6.088855,26.840382,5.98771007334625,12.75595416423048,1.2729668638902156,4.40811646853144,2.1303560138979436
6.255854,26.840382,6.158787504013286,12.972609688694908,1.259951693761437,4.290442519918144,2.1063577336028385
6.422256,26.840382,6.329864934680321,13.187080101328265,1.247416063208587,4.179276254325584,2.0833114509408177
6.590629,26.840382,6.500942365347357,13.39944470375478,1.2353284810106375,4.0725068881892765,2.06115420668536
6.755651,26.840382,6.672019796014393,13.609777658332533,1.2236602995263666,3.973026729770381,2.039828728695093
6.922502,26.840382,6.8430972266814285,13.818148446411616,1.2123853927346564,3.8772660520719247,2.019282787994633
7.088618,26.840382,7.014174657348464,14.024622275336242,1.201479877737084,3.786405474240536,1.9994686417800016
7.255222,26.840382,7.1852520880155,14.229260441028249,1.1909218729548867,3.699457025574132,1.9803425498127845
7.421761,26.840382,7.356329518682536,14.432120651937332,1.1806912874400095,3.61644386015664,1.9618643530424693
7.588222,26.840382,7.527406949349571,14.63325731927302,1.1707696366767564,3.5371108014499315,1.9439971052099756
7.755227,26.840382,7.698484380016607,14.83272181771131,1.1611398810255955,3.4609408596292544,1.9267067497354995
7.921539,26.840382,7.869561810683643,15.030562720166184,1.1517862835916852,3.3882787170523305,1.9099618354557981
8.088119,26.840382,8.040639241350679,15.226826009711392,1.142694284816938,3.3184949430145623,1.8937332658085486
8.254974,26.840382,8.211716672017713,15.421555271313329,1.1338503915187896,3.251419326093577,1.8779940769101175
8.42123,26.840382,8.38279410268475,15.614791865677155,1.1252420784491703,3.187228231505374,1.8627192406737294
8.588401,26.840382,8.553871533351785,15.80657508720439,1.1168577007376512,3.1251896598680013,1.8478854896959944
8.754605,26.840382,8.724948964018822,15.996942307801604,1.1086864158245562,3.065858710929848,1.8334711611233552
8.921093,26.840382,8.896026394685856,16.185929108059103,1.1007181136919106,3.008642775050097,1.8194560571142138
9.088162,26.840382,9.067103825352891,16.37356939712957,1.092943354369624,2.953334458606702,1.8058213198515252
9.254459,26.840382,9.238181256019928,16.559895522474044,1.085353311837009,2.900264834497619,1.792549319346059
9.421273,26.840382,9.409258686686965,16.744938370502894,1.0779397235602892,2.848912455885739,1.779623552511643
9.587711,26.840382,9.580336117354,16.92872745901839,1.0706948450089149,2.799456721213228,1.767028552198015
9.754167,26.840382,9.751413548021036,17.111291022260733,1.0636114085803647,2.751683665042848,1.754749805040657
9.921078,26.840382,9.92249097868807,17.292656089268235,1.0566825864371985,2.705389676404117,1.742773677135117
10.087397,26.840382,10.093568409355107,17.472848556183195,1.0499019568234649,2.6607837482751995,1.7310873466700525
10.254088,26.840382,10.264645840022142,17.651893253065538,1.043263473481932,2.6175299061213444,1.7196787427619091
10.420919,26.840382,10.43572327068918,17.82981400571571,1.0367614378403254,2.575625239962042,1.7085364898276207
10.587497,26.840382,10.606800701356214,18.00663369295509,1.0303904736750833,2.5351017336769965,1.6976498569123406
10.754209,26.840382,10.77787813202325,18.182374299765364,1.024145503995967,2.495802527177964,1.687008711458878
10.920454,26.840382,10.948955562690283,18.357056966646947,1.0180217299250671,2.4578082559571244,1.6766034770659357
11.0872,26.840382,11.12003299335732,18.53070203552033,1.0120146113699855,2.4208440363662604,1.666425094834688
11.255415,26.840382,11.291110424024357,18.703329092461622,1.006119849313805,2.3846639151021978,1.656464987948937
11.420553,26.840382,11.462187854691392,18.87495700753532,1.000333369564392,2.350182342308643,1.6467150291739403
11.587101,26.840382,11.633265285358428,19.04560397196166,0.9946513078230208,2.3164018333835186,1.6371675109938708
11.753766,26.840382,11.804342716025465,19.2152875328334,0.9890699959475676,2.283555925819861,1.6278151181384208
