Time,Height,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate,Modeled Avg Wicking Rate
0.268161,0.6986899563318777,2.6054868393684307,0.0,0.0,0.0,0.0
0.437667,1.3973799126637554,3.192792494439278,0.1712122527777778,1.3734641271403834,4.500398123663104,8.021996702087959
0.605104,2.096069868995633,3.463982834348531,0.3424245055555556,2.0403275120848083,3.4664000553833527,5.958473996405558
0.771907,2.7947598253275108,3.620591373478295,0.5136367583333334,2.59051173880831,3.0066690608897852,5.043470306163626
0.934249,3.4934497816593884,3.739313375405687,0.6848490111111112,3.080053895406531,2.7314224871150796,4.497420373593585
1.100804,4.192139737991266,3.8082526389723026,0.8560612638888889,3.5306604226563927,2.542652271060934,4.124308120913469
1.267472,4.890829694323144,3.858727998979973,1.0272735166666669,3.9534644542119546,2.402542746426058,3.848502263584381
1.433986,5.5895196506550215,3.8978899728832928,1.1984857694444446,4.355080203883674,2.293001923221232,3.633818869541072
1.600607,5.5895196506550215,3.49212495675392,1.3696980222222224,4.739817729255986,2.204142676218593,3.460483736090983
1.767237,5.5895196506550215,3.1628579815016447,1.540910275,5.110671270293991,2.1300451863887635,3.3166572727889627
1.933846,5.5895196506550215,2.890364408880036,1.7121225277777778,5.469821326009605,2.0669199118852406,3.194760443406508
2.100458,5.5895196506550215,2.6610956518316584,1.883334780555556,5.8189143659999125,2.0122135399110297,3.089686669665506
2.267005,5.5895196506550215,2.4655965252194068,2.0545470333333338,6.159229867805805,1.9641345419654757,2.997852941732349
2.433618,5.5895196506550215,2.2967941766764635,2.2257592861111113,6.49178563837442,1.9213838395828515,2.916661149695568
2.600268,5.5895196506550215,2.1495936767498667,2.3969715388888893,6.817407192874183,1.8829934015276808,2.844175277956941
2.766866,5.5895196506550215,2.020162758389825,2.5681837916666668,7.136775134418807,1.84822511910626,2.778919155854992
2.933564,5.5895196506550215,1.9053682314941895,2.7393960444444447,7.450458503516011,1.816505042402594,2.7197449301373218
3.100098,5.5895196506550215,1.8030138565474452,2.9106082972222227,7.758938863936775,1.7873792359068497,2.6657447762179545
3.266801,5.5895196506550215,1.711007083276582,3.08182055,8.06262808839303,1.7604833267800482,2.6161899947071965
3.433321,6.288209606986899,1.8315239405190775,3.253032802777778,8.361881748258602,1.7355209937856415,2.5704879892752253
3.600036,6.288209606986899,1.7467074237554567,3.4242450555555557,8.657009366582471,1.712248451527059,2.528151235127634
3.766591,6.288209606986899,1.6694697159810818,3.5954573083333337,8.948282388319146,1.6904630503064129,2.488774478723293
3.933179,6.986899563318777,1.7764000985764383,3.766669561111112,9.235940459849765,1.6699947606823295,2.45201770689046
4.099828,6.986899563318777,1.704193337700698,3.937881813888889,9.520196436513157,1.650699717940535,2.417593235768395
4.266367,6.986899563318777,1.637669605854062,4.1090940666666675,9.801240419565676,1.6324552623463462,2.3852557913127863
4.432923,6.986899563318777,1.5761382643729154,4.280306319444445,10.079243043045384,1.6151560821147894,2.3547947952364314
4.59956,7.685589519650654,1.6709401594175646,4.451518572222223,10.354358174163362,1.598711180591136,2.326028299370749
4.766216,7.685589519650654,1.6125138935479748,4.6227308250000005,10.626725150265177,1.5830414672661552,2.2987981676967264
4.932799,7.685589519650654,1.5580585220785712,4.7939430777777785,10.896470646013409,1.5680778264350312,2.2729662136631883
5.099468,7.685589519650654,1.5071355521106622,4.9651553305555565,11.163710242865342,1.553759555464637,2.2484110767217875
5.268133,8.384279475982533,1.5915086950125468,5.1363675833333335,11.428549756883424,1.5400330918822025,2.2250256765047705
5.43448,8.384279475982533,1.5427933263131952,5.3075798361111115,11.691086368861267,1.5268509682110278,2.202715122496844
5.600865,8.384279475982533,1.4969615364738362,5.4787920888888895,11.95140959158942,1.5141709479116785,2.1813949859179984
5.767861,8.384279475982533,1.4536202373778655,5.650004341666667,12.209602102059389,1.5019553064723847,2.1609898619047323
5.934097,8.384279475982533,1.412898959350097,5.821216594444445,12.465740460965009,1.4901702296854649,2.141432166063337
6.100695,9.08296943231441,1.488841752015862,5.9924288472222225,12.719895737612912,1.478785307183796,2.1226611215432607
6.26766,9.781659388646288,1.560655713399624,6.1636411,12.972134055011631,1.4677731039126527,2.104621901981222
6.43384,10.480349344978166,1.6289415566719354,6.334853352777778,13.22251706725816,1.457108795748915,2.087264902740045
6.600561,11.179039301310045,1.6936498732925949,6.506065605555556,13.471102379224718,1.4467698582197437,2.0705451183464376
6.767323,11.87772925764192,1.755159205145361,6.677277858333334,13.71794391684742,1.4367357994116836,2.0544216083096254
6.933718,11.87772925764192,1.7130389868237963,6.848490111111111,13.963092254942728,1.426987929842534,2.0388570368655072
7.100666,12.576419213973798,1.7711605100104408,7.019702363888889,14.206594908358564,1.417509163398864,2.0238172748521155
7.267034,12.576419213973798,1.730612408580144,7.190914616666667,14.44849659135122,1.408283844501674,2.009271054041355
7.433536,13.275109170305676,1.7858404358713909,7.362126869444445,14.688839449326402,1.3992975975115505,1.995189665949731
7.600494,13.275109170305676,1.7466113610912233,7.533339122222223,14.927663266460454,1.39053719506858,1.9815466985186
7.766747,13.973799126637552,1.7991829947129157,7.704551375000001,15.165005652200968,1.381990442616262,1.968317805162402
7.933412,13.973799126637552,1.761385785414593,7.875763627777778,15.400902209215038,1.3736460768096732,1.9554805015854126
8.100281,13.973799126637552,1.725100539924177,8.046975880555557,15.635386684992293,1.365493675877168,1.9430139865055538
8.266687,14.672489082969433,1.774893507274369,8.218188133333335,15.86849110900603,1.3575235803081869,1.9308989830304233
